timestamp,ax,ay,az
1630674792906,-0.40625,0.4375,0.78125
1630674792937,-0.40625,0.4375,0.796875
1630674792968,-0.40625,0.4375,0.78125
1630674793000,-0.40625,0.4375,0.78125
1630674793031,-0.40625,0.4375,0.78125
1630674793062,-0.40625,0.4375,0.796875
1630674793093,-0.40625,0.4375,0.78125
1630674793125,-0.40625,0.4375,0.78125
1630674793156,-0.40625,0.4375,0.78125
1630674793187,-0.40625,0.4375,0.796875
1630674793218,-0.40625,0.4375,0.796875
1630674793250,-0.40625,0.4375,0.78125
1630674793281,-0.40625,0.4375,0.78125
1630674793312,-0.40625,0.453125,0.796875
1630674793343,-0.40625,0.4375,0.78125
1630674793375,-0.40625,0.4375,0.78125
1630674793406,-0.40625,0.4375,0.78125
1630674793437,-0.40625,0.4375,0.78125
1630674793468,-0.40625,0.4375,0.78125
1630674793500,-0.40625,0.4375,0.78125
1630674793531,-0.40625,0.4375,0.78125
1630674793562,-0.40625,0.4375,0.796875
1630674793593,-0.40625,0.4375,0.78125
1630674793625,-0.40625,0.4375,0.78125
1630674793656,-0.40625,0.4375,0.796875
1630674793687,-0.40625,0.4375,0.78125
1630674793718,-0.40625,0.4375,0.796875
1630674793750,-0.40625,0.4375,0.796875
1630674793781,-0.40625,0.453125,0.796875
1630674793812,-0.40625,0.4375,0.78125
1630674793843,-0.40625,0.4375,0.78125
1630674793875,-0.40625,0.4375,0.78125
1630674793906,-0.390625,0.4375,0.78125
1630674793937,-0.40625,0.4375,0.78125
1630674793968,-0.40625,0.4375,0.78125
1630674794000,-0.40625,0.4375,0.78125
1630674794031,-0.40625,0.453125,0.796875
1630674794062,-0.390625,0.4375,0.796875
1630674794093,-0.40625,0.4375,0.796875
1630674794125,-0.40625,0.4375,0.78125
1630674794156,-0.390625,0.4375,0.78125
1630674794187,-0.40625,0.4375,0.78125
1630674794218,-0.40625,0.4375,0.796875
1630674794250,-0.40625,0.4375,0.78125
1630674794281,-0.40625,0.4375,0.796875
1630674794312,-0.40625,0.4375,0.796875
1630674794343,-0.40625,0.4375,0.78125
1630674794375,-0.40625,0.4375,0.78125
1630674794406,-0.390625,0.4375,0.78125
1630674794437,-0.40625,0.4375,0.78125
1630674794468,-0.40625,0.4375,0.78125
1630674794500,-0.40625,0.4375,0.78125
1630674794531,-0.390625,0.4375,0.796875
1630674794562,-0.390625,0.4375,0.796875
1630674794593,-0.40625,0.4375,0.78125
1630674794625,-0.40625,0.4375,0.796875
1630674794656,-0.40625,0.4375,0.796875
1630674794687,-0.40625,0.4375,0.796875
1630674794718,-0.40625,0.453125,0.78125
1630674794750,-0.40625,0.4375,0.796875
1630674794781,-0.390625,0.4375,0.796875
1630674794812,-0.390625,0.4375,0.796875
1630674794843,-0.40625,0.4375,0.796875
1630674794875,-0.390625,0.4375,0.796875
1630674794906,-0.390625,0.4375,0.78125
1630674794937,-0.390625,0.4375,0.78125
1630674794968,-0.390625,0.4375,0.796875
1630674795000,-0.40625,0.4375,0.78125
1630674795031,-0.40625,0.453125,0.78125
1630674795062,-0.40625,0.4375,0.796875
1630674795093,-0.40625,0.453125,0.796875
1630674795125,-0.40625,0.4375,0.796875
1630674795156,-0.390625,0.4375,0.78125
1630674795187,-0.390625,0.453125,0.78125
1630674795218,-0.390625,0.4375,0.78125
1630674795250,-0.390625,0.4375,0.796875
1630674795281,-0.390625,0.4375,0.78125
1630674795312,-0.40625,0.4375,0.796875
1630674795343,-0.390625,0.4375,0.78125
1630674795375,-0.40625,0.4375,0.78125
1630674795406,-0.390625,0.4375,0.78125
1630674795437,-0.390625,0.4375,0.78125
1630674795468,-0.40625,0.453125,0.78125
1630674795500,-0.40625,0.4375,0.796875
1630674795531,-0.40625,0.4375,0.78125
1630674795562,-0.390625,0.4375,0.796875
1630674795593,-0.390625,0.4375,0.796875
1630674795625,-0.390625,0.4375,0.796875
1630674795656,-0.390625,0.4375,0.796875
1630674795687,-0.40625,0.4375,0.796875
1630674795718,-0.390625,0.4375,0.796875
1630674795750,-0.40625,0.4375,0.796875
1630674795781,-0.390625,0.453125,0.796875
1630674795812,-0.40625,0.4375,0.78125
1630674795843,-0.390625,0.4375,0.78125
1630674795875,-0.390625,0.4375,0.796875
1630674795906,-0.390625,0.4375,0.796875
1630674795937,-0.390625,0.4375,0.78125
1630674795968,-0.390625,0.453125,0.78125
1630674796000,-0.40625,0.4375,0.796875
1630674796031,-0.390625,0.4375,0.78125
1630674796062,-0.390625,0.453125,0.78125
1630674796093,-0.40625,0.4375,0.796875
1630674796125,-0.390625,0.4375,0.796875
1630674796156,-0.390625,0.4375,0.78125
1630674796187,-0.390625,0.4375,0.796875
1630674796218,-0.390625,0.4375,0.796875
1630674796250,-0.390625,0.4375,0.78125
1630674796281,-0.390625,0.4375,0.78125
1630674796312,-0.390625,0.4375,0.78125
1630674796343,-0.390625,0.4375,0.796875
1630674796375,-0.390625,0.453125,0.796875
1630674796406,-0.390625,0.4375,0.796875
1630674796437,-0.390625,0.4375,0.796875
1630674796468,-0.390625,0.4375,0.796875
1630674796500,-0.390625,0.4375,0.796875
1630674796531,-0.40625,0.4375,0.796875
1630674796562,-0.390625,0.4375,0.796875
1630674796593,-0.390625,0.4375,0.796875
1630674796625,-0.390625,0.4375,0.796875
1630674796656,-0.390625,0.4375,0.796875
1630674796687,-0.390625,0.4375,0.78125
1630674796718,-0.390625,0.4375,0.78125
1630674796750,-0.40625,0.4375,0.796875
1630674796781,-0.390625,0.4375,0.796875
1630674796812,-0.390625,0.4375,0.78125
1630674796843,-0.390625,0.4375,0.796875
1630674796875,-0.390625,0.4375,0.796875
1630674796906,-0.390625,0.4375,0.78125
1630674796937,-0.40625,0.4375,0.78125
1630674796968,-0.40625,0.4375,0.78125
1630674797000,-0.390625,0.4375,0.796875
1630674797031,-0.390625,0.4375,0.78125
1630674797062,-0.390625,0.4375,0.796875
1630674797093,-0.40625,0.4375,0.796875
1630674797125,-0.390625,0.4375,0.78125
1630674797156,-0.390625,0.4375,0.78125
1630674797187,-0.390625,0.4375,0.796875
1630674797218,-0.390625,0.4375,0.78125
1630674797250,-0.390625,0.4375,0.796875
1630674797281,-0.390625,0.4375,0.796875
1630674797312,-0.390625,0.4375,0.796875
1630674797343,-0.390625,0.4375,0.78125
1630674797375,-0.40625,0.4375,0.78125
1630674797406,-0.390625,0.4375,0.796875
1630674797437,-0.390625,0.4375,0.796875
1630674797468,-0.390625,0.4375,0.796875
1630674797500,-0.390625,0.4375,0.796875
1630674797531,-0.390625,0.4375,0.796875
1630674797562,-0.390625,0.4375,0.78125
1630674797593,-0.390625,0.4375,0.796875
1630674797625,-0.390625,0.4375,0.796875
1630674797656,-0.390625,0.4375,0.796875
1630674797687,-0.390625,0.4375,0.78125
1630674797718,-0.390625,0.4375,0.796875
1630674797750,-0.390625,0.4375,0.78125
1630674797781,-0.390625,0.4375,0.796875
1630674797812,-0.390625,0.4375,0.78125
1630674797843,-0.390625,0.4375,0.796875
1630674797875,-0.390625,0.4375,0.78125
1630674797906,-0.390625,0.4375,0.78125
1630674797937,-0.390625,0.4375,0.796875
1630674797968,-0.390625,0.4375,0.796875
1630674798000,-0.390625,0.453125,0.796875
1630674798031,-0.390625,0.4375,0.796875
1630674798062,-0.390625,0.4375,0.78125
1630674798093,-0.390625,0.4375,0.796875
1630674798125,-0.390625,0.4375,0.796875
1630674798156,-0.390625,0.4375,0.78125
1630674798187,-0.390625,0.4375,0.796875
1630674798218,-0.390625,0.4375,0.796875
1630674798250,-0.390625,0.4375,0.78125
1630674798281,-0.390625,0.4375,0.796875
1630674798312,-0.390625,0.4375,0.796875
1630674798343,-0.390625,0.4375,0.78125
1630674798375,-0.390625,0.4375,0.796875
1630674798406,-0.390625,0.4375,0.796875
1630674798437,-0.390625,0.4375,0.78125
1630674798468,-0.390625,0.4375,0.78125
1630674798500,-0.390625,0.4375,0.796875
1630674798531,-0.390625,0.4375,0.78125
1630674798562,-0.390625,0.453125,0.796875
1630674798593,-0.390625,0.4375,0.78125
1630674798625,-0.390625,0.4375,0.78125
1630674798656,-0.390625,0.4375,0.796875
1630674798687,-0.390625,0.4375,0.796875
1630674798718,-0.390625,0.4375,0.78125
1630674798750,-0.40625,0.4375,0.78125
1630674798781,-0.390625,0.4375,0.796875
1630674798812,-0.390625,0.453125,0.796875
1630674798843,-0.390625,0.4375,0.796875
1630674798875,-0.390625,0.4375,0.796875
1630674798906,-0.390625,0.4375,0.796875
1630674798937,-0.390625,0.4375,0.796875
1630674798968,-0.390625,0.4375,0.796875
1630674799000,-0.390625,0.4375,0.78125
1630674799031,-0.390625,0.4375,0.78125
1630674799062,-0.390625,0.4375,0.78125
1630674799093,-0.390625,0.4375,0.796875
1630674799125,-0.390625,0.4375,0.796875
1630674799156,-0.390625,0.4375,0.78125
1630674799187,-0.390625,0.453125,0.796875
1630674799218,-0.390625,0.453125,0.796875
1630674799250,-0.390625,0.4375,0.796875
1630674799281,-0.390625,0.4375,0.796875
1630674799312,-0.390625,0.4375,0.796875
1630674799343,-0.390625,0.4375,0.796875
1630674799375,-0.390625,0.4375,0.78125
1630674799406,-0.390625,0.453125,0.796875
1630674799437,-0.390625,0.4375,0.796875
1630674799468,-0.390625,0.4375,0.796875
1630674799500,-0.40625,0.4375,0.796875
1630674799531,-0.390625,0.4375,0.78125
1630674799562,-0.390625,0.4375,0.796875
1630674799593,-0.40625,0.4375,0.796875
1630674799625,-0.390625,0.4375,0.78125
1630674799656,-0.390625,0.453125,0.796875
1630674799687,-0.390625,0.4375,0.796875
1630674799718,-0.390625,0.4375,0.796875
1630674799750,-0.390625,0.4375,0.796875
1630674799781,-0.390625,0.4375,0.78125
1630674799812,-0.390625,0.4375,0.796875
1630674799843,-0.390625,0.4375,0.796875
1630674799875,-0.390625,0.4375,0.78125
1630674799906,-0.390625,0.4375,0.796875
1630674799937,-0.390625,0.4375,0.796875
1630674799968,-0.40625,0.4375,0.78125
1630674800000,-0.390625,0.4375,0.796875
1630674800031,-0.390625,0.4375,0.796875
1630674800062,-0.390625,0.4375,0.796875
1630674800093,-0.390625,0.4375,0.796875
1630674800125,-0.390625,0.4375,0.78125
1630674800156,-0.390625,0.4375,0.78125
1630674800187,-0.40625,0.453125,0.796875
1630674800218,-0.390625,0.4375,0.796875
1630674800250,-0.390625,0.4375,0.78125
1630674800281,-0.390625,0.4375,0.796875
1630674800312,-0.390625,0.453125,0.78125
1630674800343,-0.390625,0.4375,0.796875
1630674800375,-0.390625,0.4375,0.796875
1630674800406,-0.390625,0.4375,0.78125
1630674800437,-0.390625,0.4375,0.796875
1630674800468,-0.390625,0.4375,0.796875
1630674800500,-0.390625,0.4375,0.796875
1630674800531,-0.390625,0.4375,0.796875
1630674800562,-0.390625,0.4375,0.796875
1630674800593,-0.390625,0.4375,0.796875
1630674800625,-0.390625,0.4375,0.796875
1630674800656,-0.390625,0.4375,0.796875
1630674800687,-0.390625,0.4375,0.78125
1630674800718,-0.390625,0.4375,0.796875
1630674800750,-0.390625,0.4375,0.796875
1630674800781,-0.390625,0.4375,0.796875
1630674800812,-0.390625,0.4375,0.796875
1630674800843,-0.390625,0.4375,0.796875
1630674800875,-0.390625,0.4375,0.796875
1630674800906,-0.40625,0.4375,0.78125
1630674800937,-0.390625,0.4375,0.796875
1630674800968,-0.390625,0.4375,0.796875
1630674801000,-0.390625,0.4375,0.796875
1630674801031,-0.390625,0.4375,0.78125
1630674801062,-0.40625,0.4375,0.796875
1630674801093,-0.390625,0.4375,0.796875
1630674801125,-0.390625,0.453125,0.796875
1630674801156,-0.390625,0.4375,0.796875
1630674801187,-0.390625,0.4375,0.796875
1630674801218,-0.390625,0.4375,0.78125
1630674801250,-0.390625,0.4375,0.796875
1630674801281,-0.390625,0.4375,0.796875
1630674801312,-0.390625,0.4375,0.796875
1630674801343,-0.390625,0.4375,0.796875
1630674801375,-0.390625,0.4375,0.796875
1630674801406,-0.390625,0.4375,0.796875
1630674801437,-0.390625,0.4375,0.796875
1630674801468,-0.390625,0.453125,0.796875
1630674801500,-0.390625,0.4375,0.796875
1630674801531,-0.390625,0.4375,0.796875
1630674801562,-0.390625,0.4375,0.796875
