timestamp,eda
1630937480000,1.739401
1630937480250,1.730431
1630937480500,1.732994
1630937480750,1.730431
1630937481000,1.725306
1630937481250,1.722743
1630937481500,1.720181
1630937481750,1.717618
1630937482000,1.717618
1630937482250,1.70993
1630937482500,1.711211
1630937482750,1.708649
1630937483000,1.702242
1630937483250,1.700961
1630937483500,1.695835
1630937483750,1.691991
1630937484000,1.691991
1630937484250,1.684303
1630937484500,1.686866
1630937484750,1.681741
1630937485000,1.676615
1630937485250,1.676615
1630937485500,1.672771
1630937485750,1.667646
1630937486000,1.668927
1630937486250,1.661239
1630937486500,1.665083
1630937486750,1.656114
1630937487000,1.657395
1630937487250,1.656114
1630937487500,1.647145
1630937487750,1.650989
1630937488000,1.648426
1630937488250,1.636894
1630937488500,1.64202
1630937488750,1.638175
1630937489000,1.634331
1630937489250,1.63305
1630937489500,1.625362
1630937489750,1.629206
1630937490000,1.621518
1630937490250,1.617674
1630937490500,1.618955
1630937490750,1.611268
1630937491000,1.608705
1630937491250,1.611268
1630937491500,1.599735
1630937491750,1.60358
1630937492000,1.595892
1630937492250,1.59461
1630937492500,1.589485
1630937492750,1.583078
1630937493000,1.58436
1630937493250,1.583078
1630937493500,1.574109
1630937493750,1.577953
1630937494000,1.572828
1630937494250,1.567702
1630937494500,1.570265
1630937494750,1.563858
1630937495000,1.563858
1630937495250,1.558733
1630937495500,1.55617
1630937495750,1.55617
1630937496000,1.551045
1630937496250,1.544638
1630937496500,1.542076
1630937496750,1.539513
1630937497000,1.539513
1630937497250,1.538232
1630937497500,1.530544
1630937497750,1.5267
1630937498000,1.527981
1630937498250,1.521574
1630937498500,1.520293
1630937498750,1.515168
1630937499000,1.515168
1630937499250,1.510042
1630937499500,1.508761
1630937499750,1.508761
1630937500000,1.497229
1630937500250,1.497229
1630937500500,1.503636
1630937500750,1.493385
1630937501000,1.495948
1630937501250,1.486978
1630937501500,1.486978
1630937501750,1.486978
1630937502000,1.476728
1630937502250,1.47929
1630937502500,1.474165
1630937502750,1.465196
1630937503000,1.46904
1630937503250,1.46007
1630937503500,1.46007
1630937503750,1.461352
1630937504000,1.453664
1630937504250,1.454945
1630937504500,1.445976
1630937504750,1.448538
1630937505000,1.447257
1630937505250,1.438288
1630937505500,1.442132
1630937505750,1.438288
1630937506000,1.435725
1630937506250,1.434444
1630937506500,1.428037
1630937506750,1.453465
1630937507000,1.448339
1630937507250,1.440651
1630937507500,1.443214
1630937507750,1.436807
1630937508000,1.432963
1630937508250,1.4304
1630937508500,1.423994
1630937508750,1.426557
1630937509000,1.42015
1630937509250,1.418869
1630937509500,1.415025
1630937509750,1.407337
1630937510000,1.408618
1630937510250,1.409899
1630937510500,1.403493
1630937510750,1.40093
1630937511000,1.397086
1630937511250,1.397086
1630937511500,1.394523
1630937511750,1.388117
1630937512000,1.390679
1630937512250,1.380429
1630937512500,1.38171
1630937512750,1.380429
1630937513000,1.376585
1630937513250,1.372741
1630937513500,1.371459
1630937513750,1.365053
1630937514000,1.36249
1630937514250,1.358646
1630937514500,1.358646
1630937514750,1.356083
1630937515000,1.345833
1630937515250,1.349677
1630937515500,1.349677
1630937515750,1.340707
1630937516000,1.34327
1630937516250,1.336863
1630937516500,1.331738
1630937516750,1.333019
1630937517000,1.327894
1630937517250,1.326613
1630937517500,1.326613
1630937517750,1.316362
1630937518000,1.316362
1630937518250,1.315081
1630937518500,1.311237
1630937518750,1.311237
1630937519000,1.306111
1630937519250,1.303549
1630937519500,1.300986
1630937519750,1.299705
1630937520000,1.294579
1630937520250,1.290735
1630937520500,1.290735
1630937520750,1.290735
1630937521000,1.283047
1630937521250,1.280485
1630937521500,1.281766
1630937521750,1.27536
1630937522000,1.279203
1630937522250,1.276641
1630937522500,1.26639
1630937522750,1.26639
1630937523000,1.262546
1630937523250,1.254858
1630937523500,1.257421
1630937523750,1.252295
1630937524000,1.253577
1630937524250,1.252295
1630937524500,1.243326
1630937524750,1.244608
1630937525000,1.244608
1630937525250,1.23692
1630937525500,1.235638
1630937525750,1.235638
1630937526000,1.229232
1630937526250,1.233075
1630937526500,1.226669
1630937526750,1.229232
1630937527000,1.226669
1630937527250,1.220262
1630937527500,1.222825
1630937527750,1.216418
1630937528000,1.213856
1630937528250,1.216418
1630937528500,1.210012
1630937528750,1.211293
1630937529000,1.206168
1630937529250,1.201042
1630937529500,1.204886
1630937529750,1.201042
1630937530000,1.19848
1630937530250,1.19848
1630937530500,1.190792
1630937530750,1.193354
1630937531000,1.195917
1630937531250,1.183104
1630937531500,1.188229
1630937531750,1.183104
1630937532000,1.180541
1630937532250,1.181822
1630937532500,1.17926
1630937532750,1.176697
1630937533000,1.174134
1630937533250,1.166446
1630937533500,1.171572
1630937533750,1.17029
1630937534000,1.171572
1630937534250,1.17926
1630937534500,1.183104
1630937534750,1.186948
1630937535000,1.192073
1630937535250,1.188229
1630937535500,1.194636
1630937535750,1.193354
1630937536000,1.186948
1630937536250,1.186948
1630937536500,1.180541
1630937536750,1.177978
1630937537000,1.17926
1630937537250,1.17029
1630937537500,1.171572
1630937537750,1.172853
1630937538000,1.167728
1630937538250,1.165165
1630937538500,1.162602
1630937538750,1.153633
1630937539000,1.157477
1630937539250,1.153633
1630937539500,1.149789
1630937539750,1.148508
1630937540000,1.14082
1630937540250,1.142101
1630937540500,1.14082
1630937540750,1.133132
1630937541000,1.136976
1630937541250,1.133132
1630937541500,1.135694
1630937541750,1.138257
1630937542000,1.134413
1630937542250,1.139538
1630937542500,1.136976
1630937542750,1.129288
1630937543000,1.133132
1630937543250,1.126725
1630937543500,1.1216
1630937543750,1.129288
1630937544000,1.1216
1630937544250,1.120318
1630937544500,1.119037
1630937544750,1.113912
1630937545000,1.11263
1630937545250,1.11263
1630937545500,1.104942
1630937545750,1.107505
1630937546000,1.101098
1630937546250,1.095973
1630937546500,1.095973
1630937546750,1.092129
1630937547000,1.092129
1630937547250,1.092129
1630937547500,1.081878
1630937547750,1.084441
1630937548000,1.078035
1630937548250,1.075472
1630937548500,1.078035
1630937548750,1.070346
1630937549000,1.072909
1630937549250,1.07419
1630937549500,1.060096
1630937549750,1.065221
1630937550000,1.066502
1630937550250,1.060096
1630937550500,1.06394
1630937550750,1.053689
1630937551000,1.053689
1630937551250,1.049845
1630937551500,1.046001
1630937551750,1.04472
1630937552000,1.051126
1630937552250,1.037032
1630937552500,1.043439
1630937552750,1.043439
1630937553000,1.035751
1630937553250,1.037032
1630937553500,1.031907
1630937553750,1.030625
1630937554000,1.029344
1630937554250,1.022937
1630937554500,1.028063
1630937554750,1.0255
1630937555000,1.020375
1630937555250,1.020375
1630937555500,1.012687
1630937555750,1.016531
1630937556000,1.012687
1630937556250,1.008843
1630937556500,1.00628
1630937556750,1.002436
1630937557000,1.001155
1630937557250,1.004999
1630937557500,1.003717
1630937557750,0.994748
1630937558000,0.994748
1630937558250,0.996029
1630937558500,0.992185
1630937558750,0.988341
1630937559000,0.980653
1630937559250,0.984497
1630937559500,0.983216
1630937559750,0.976809
1630937560000,0.978091
1630937560250,0.978091
1630937560500,0.971684
1630937560750,0.974247
1630937561000,0.970403
1630937561250,0.966559
1630937561500,0.965277
1630937561750,0.962715
1630937562000,0.962715
1630937562250,0.963996
1630937562500,0.956308
1630937562750,0.960152
1630937563000,0.953745
1630937563250,0.951183
1630937563500,0.955027
1630937563750,0.94862
1630937564000,0.949901
1630937564250,0.94862
1630937564500,0.943495
1630937564750,0.97671
1630937565000,0.972866
1630937565250,0.969022
1630937565500,0.972866
1630937565750,0.969022
1630937566000,0.974148
1630937566250,0.965178
1630937566500,0.961334
1630937566750,0.961334
1630937567000,0.962616
1630937567250,0.954928
1630937567500,0.95749
1630937567750,0.954928
1630937568000,0.949802
1630937568250,0.94724
1630937568500,0.948521
1630937568750,0.942114
1630937569000,0.94724
1630937569250,0.944677
1630937569500,0.936989
1630937569750,0.93827
1630937570000,0.935708
1630937570250,0.933145
1630937570500,0.935708
1630937570750,0.933145
1630937571000,0.931864
1630937571250,0.930582
1630937571500,0.926738
1630937571750,0.926738
1630937572000,0.924176
1630937572250,0.91905
1630937572500,0.920332
1630937572750,0.916488
1630937573000,0.912644
1630937573250,0.912644
1630937573500,0.9088
1630937573750,0.907518
1630937574000,0.9088
1630937574250,0.902393
1630937574500,0.89983
1630937574750,0.901112
1630937575000,0.898549
1630937575250,0.898549
1630937575500,0.898549
1630937575750,0.890861
1630937576000,0.895986
1630937576250,0.88958
1630937576500,0.887017
1630937576750,0.888298
1630937577000,0.884454
1630937577250,0.884454
1630937577500,0.884454
1630937577750,0.875485
1630937578000,0.879329
1630937578250,0.875485
1630937578500,0.872922
1630937578750,0.871641
1630937579000,0.871641
1630937579250,0.867797
1630937579500,0.872922
1630937579750,0.865234
1630937580000,0.865234
1630937580250,0.865234
1630937580500,0.86139
1630937580750,0.858828
1630937581000,0.858828
1630937581250,0.852421
1630937581500,0.85114
1630937581750,0.85114
1630937582000,0.848577
1630937582250,0.848577
1630937582500,0.84217
1630937582750,0.84217
1630937583000,0.846014
1630937583250,0.839608
1630937583500,0.847296
1630937583750,0.854984
1630937584000,0.866516
1630937584250,0.883173
1630937584500,0.88958
1630937584750,0.897268
1630937585000,0.912644
1630937585250,0.910081
1630937585500,0.9088
1630937585750,0.916488
1630937586000,0.911362
1630937586250,0.911362
1630937586500,0.913925
1630937586750,0.910081
1630937587000,0.925457
1630937587250,0.935708
1630937587500,0.945958
1630937587750,0.984398
1630937588000,1.0049
1630937588250,1.020275
1630937588500,1.043339
1630937588750,1.054871
1630937589000,1.068966
1630937589250,1.067685
1630937589500,1.058715
1630937589750,1.056153
1630937590000,1.051027
1630937590250,1.045902
1630937590500,1.049746
1630937590750,1.056153
1630937591000,1.074091
1630937591250,1.094593
1630937591500,1.106125
1630937591750,1.129189
1630937592000,1.134314
1630937592250,1.139439
1630937592500,1.14969
1630937592750,1.148409
1630937593000,1.150971
1630937593250,1.144565
1630937593500,1.139439
1630937593750,1.136877
1630937594000,1.131751
1630937594250,1.124063
1630937594500,1.126626
1630937594750,1.127907
1630937595000,1.120219
1630937595250,1.122782
1630937595500,1.120219
1630937595750,1.121501
1630937596000,1.121501
1630937596250,1.116375
1630937596500,1.118938
1630937596750,1.118938
1630937597000,1.113813
1630937597250,1.113813
1630937597500,1.117657
1630937597750,1.116375
1630937598000,1.118938
1630937598250,1.116375
1630937598500,1.113813
1630937598750,1.113813
1630937599000,1.120219
1630937599250,1.108687
1630937599500,1.108687
1630937599750,1.103562
1630937600000,1.107406
1630937600250,1.103562
1630937600500,1.103562
1630937600750,1.103562
1630937601000,1.099718
1630937601250,1.097155
1630937601500,1.098437
1630937601750,1.093311
1630937602000,1.094593
1630937602250,1.094593
1630937602500,1.09203
1630937602750,1.09203
1630937603000,1.09203
1630937603250,1.084342
1630937603500,1.084342
1630937603750,1.088186
1630937604000,1.080498
1630937604250,1.080498
1630937604500,1.077935
1630937604750,1.074091
1630937605000,1.07281
1630937605250,1.071529
1630937605500,1.079217
1630937605750,1.094593
1630937606000,1.104843
1630937606250,1.126626
1630937606500,1.138158
1630937606750,1.152253
1630937607000,1.162503
1630937607250,1.167629
1630937607500,1.163785
1630937607750,1.159941
1630937608000,1.148409
1630937608250,1.143283
1630937608500,1.138158
1630937608750,1.13047
1630937609000,1.131751
1630937609250,1.122782
1630937609500,1.124063
1630937609750,1.121501
1630937610000,1.116375
1630937610250,1.116375
1630937610500,1.115094
1630937610750,1.121501
1630937611000,1.135595
1630937611250,1.144565
1630937611500,1.161222
1630937611750,1.174035
1630937612000,1.177879
1630937612250,1.197099
1630937612500,1.197099
1630937612750,1.191974
1630937613000,1.189411
1630937613250,1.185567
1630937613500,1.19838
1630937613750,1.216319
1630937614000,1.19838
1630937614250,1.202224
1630937614500,1.232976
1630937614750,1.186849
1630937615000,0.916488
1630937615250,0.306574
1630937615500,0.202717
1630937615750,1.17781
1630937616000,1.272698
1630937616250,1.273979
1630937616500,1.268854
1630937616750,1.26501
1630937617000,1.261166
1630937617250,1.252196
1630937617500,1.250915
1630937617750,1.247071
1630937618000,1.240664
1630937618250,1.241946
1630937618500,1.239383
1630937618750,1.235539
1630937619000,1.238102
1630937619250,1.235539
1630937619500,1.23682
1630937619750,1.243227
1630937620000,1.239383
1630937620250,1.241946
1630937620500,1.240664
1630937620750,1.241946
1630937621000,1.239383
1630937621250,1.238102
1630937621500,1.240664
1630937621750,1.243227
1630937622000,1.247071
1630937622250,1.253478
1630937622500,1.263728
1630937622750,1.268854
1630937623000,1.271416
1630937623250,1.268854
1630937623500,1.26501
1630937623750,1.263728
1630937624000,1.259884
1630937624250,1.253478
1630937624500,1.254759
1630937624750,1.249634
1630937625000,1.247071
1630937625250,1.244508
1630937625500,1.24579
1630937625750,1.243227
1630937626000,1.240664
1630937626250,1.240664
1630937626500,1.240664
1630937626750,1.235539
1630937627000,1.235539
1630937627250,1.235539
1630937627500,1.229132
1630937627750,1.234258
1630937628000,1.232976
1630937628250,1.22657
1630937628500,1.229132
1630937628750,1.230414
1630937629000,1.247071
1630937629250,1.273979
1630937629500,1.306012
1630937629750,1.354703
1630937630000,1.386736
1630937630250,1.407238
1630937630500,1.413644
1630937630750,1.412363
1630937631000,1.400831
1630937631250,1.395705
1630937631500,1.395705
1630937631750,1.381611
1630937632000,1.370079
1630937632250,1.157378
1630937632500,0.306574
1630937632750,1.02405
1630937633000,0.535932
1630937633250,0.460334
1630937633500,0.414137
1630937633750,0.403886
1630937634000,0.277034
1630937634250,0.0
1630937634500,0.398494
1630937634750,0.830302
1630937635000,0.633244
1630937635250,1.17781
1630937635500,1.468741
1630937635750,1.475247
1630937636000,1.41118
1630937636250,1.498311
1630937636500,1.505999
1630937636750,1.517531
1630937637000,1.51625
1630937637250,1.51625
1630937637500,1.538032
1630937637750,1.56494
1630937638000,1.576472
1630937638250,1.607224
1630937638500,1.61235
1630937638750,1.607224
1630937639000,1.618756
1630937639250,1.616194
1630937639500,1.608505
1630937639750,1.608505
1630937640000,1.600818
1630937640250,1.594411
1630937640500,1.581598
1630937640750,1.581598
1630937641000,1.57391
1630937641250,1.567503
1630937641500,1.559815
1630937641750,1.566222
1630937642000,1.557252
1630937642250,1.562378
1630937642500,1.558534
1630937642750,1.558534
1630937643000,1.55469
1630937643250,1.558534
1630937643500,1.552127
1630937643750,1.549564
1630937644000,1.552127
1630937644250,1.549564
1630937644500,1.55469
1630937644750,1.552127
1630937645000,1.549564
1630937645250,1.552127
1630937645500,1.500874
1630937645750,1.561096
1630937646000,1.566222
1630937646250,1.53547
1630937646500,1.354802
1630937646750,0.893523
1630937647000,1.589186
1630937647250,1.486779
1630937647500,1.531626
1630937647750,1.447058
1630937648000,1.480372
1630937648250,1.306111
1630937648500,1.514968
1630937648750,1.520094
1630937649000,1.525219
1630937649250,1.306111
1630937649500,0.816643
1630937649750,0.306574
1630937650000,0.59993
1630937650250,1.17781
1630937650500,1.541777
1630937650750,1.534188
1630937651000,1.531626
1630937651250,0.793579
1630937651500,1.554591
1630937651750,0.78461
1630937652000,0.45649
1630937652250,0.984329
1630937652500,1.17781
1630937652750,1.516151
1630937653000,1.476528
1630937653250,1.500874
1630937653500,1.509843
1630937653750,1.512406
1630937654000,1.508562
1630937654250,1.504718
1630937654500,1.138257
1630937654750,1.042157
1630937655000,1.539314
1630937655250,1.53547
1630937655500,1.541876
1630937655750,1.543158
1630937656000,1.538032
1630937656250,1.539314
1630937656500,1.402211
1630937656750,1.541876
1630937657000,1.53547
1630937657250,1.529063
1630937657500,1.523938
1630937657750,1.527782
1630937658000,1.529063
1630937658250,1.532907
1630937658500,1.534188
1630937658750,1.529063
1630937659000,1.534188
1630937659250,1.53547
1630937659500,1.527782
1630937659750,1.538032
1630937660000,1.5265
1630937660250,1.521375
1630937660500,1.521375
1630937660750,1.520094
1630937661000,1.504718
1630937661250,1.508562
1630937661500,1.513687
1630937661750,1.295861
1630937662000,1.518812
1630937662250,0.942213
1630937662500,1.559716
1630937662750,1.523938
1630937663000,1.520094
1630937663250,1.514968
1630937663500,1.514968
1630937663750,1.509843
1630937664000,1.503436
1630937664250,1.499592
1630937664500,1.491904
1630937664750,1.498311
1630937665000,1.495748
1630937665250,1.485498
1630937665500,1.48806
1630937665750,1.485498
1630937666000,1.480372
1630937666250,1.481654
1630937666500,1.480372
1630937666750,1.47781
1630937667000,1.47781
1630937667250,1.471403
1630937667500,1.476528
1630937667750,1.485498
1630937668000,1.462434
1630937668250,1.464996
1630937668500,1.45859
1630937668750,1.457309
1630937669000,1.456027
1630937669250,1.448339
1630937669500,1.457309
1630937669750,1.45859
1630937670000,1.443214
1630937670250,1.43937
1630937670500,1.435526
1630937670750,1.4304
1630937671000,1.4304
1630937671250,1.441933
1630937671500,1.431682
1630937671750,1.429119
1630937672000,1.418869
1630937672250,1.418869
1630937672500,1.417587
1630937672750,1.413743
1630937673000,1.42015
1630937673250,1.41118
1630937673500,1.404774
1630937673750,1.409899
1630937674000,1.403493
1630937674250,1.395805
1630937674500,1.394523
1630937674750,1.390679
1630937675000,1.386835
1630937675250,1.384273
1630937675500,1.376585
1630937675750,1.379147
1630937676000,1.372741
1630937676250,1.366334
1630937676500,1.368897
1630937676750,1.365053
1630937677000,1.368897
1630937677250,1.365053
1630937677500,1.354802
1630937677750,1.352239
1630937678000,1.352239
1630937678250,1.34327
1630937678500,1.341989
1630937678750,1.339426
1630937679000,1.336863
1630937679250,1.335582
1630937679500,1.333019
1630937679750,1.312518
1630937680000,1.281766
1630937680250,1.28561
1630937680500,0.970403
1630937680750,1.32405
1630937681000,1.318925
1630937681250,1.313799
1630937681500,1.257421
1630937681750,1.218981
1630937682000,1.119037
1630937682250,1.27536
1630937682500,1.210012
1630937682750,1.298423
1630937683000,1.290735
1630937683250,1.171572
1630937683500,1.262546
1630937683750,1.276641
1630937684000,1.283047
1630937684250,1.279203
1630937684500,1.274078
1630937684750,1.27536
1630937685000,1.271515
1630937685250,1.258702
1630937685500,1.261265
1630937685750,1.25614
1630937686000,1.252295
1630937686250,1.25614
1630937686500,1.248451
1630937686750,1.249733
1630937687000,1.24717
1630937687250,1.235638
1630937687500,1.239482
1630937687750,1.23692
1630937688000,1.22795
1630937688250,1.226669
1630937688500,1.224106
1630937688750,1.207449
1630937689000,1.213856
1630937689250,1.215137
1630937689500,1.215137
1630937689750,1.210012
1630937690000,1.204886
1630937690250,1.207449
1630937690500,1.180541
1630937690750,1.153633
1630937691000,1.20873
1630937691250,1.203605
1630937691500,1.194636
1630937691750,1.195917
1630937692000,1.185666
1630937692250,1.186948
1630937692500,1.185666
1630937692750,1.17926
1630937693000,1.176697
1630937693250,1.180541
1630937693500,1.174134
1630937693750,1.169009
1630937694000,1.180541
1630937694250,1.169009
1630937694500,1.174134
1630937694750,1.171572
1630937695000,1.158758
1630937695250,1.165165
1630937695500,1.16004
1630937695750,1.156196
1630937696000,1.15107
1630937696250,1.145945
1630937696500,1.139538
1630937696750,1.144664
1630937697000,1.136976
1630937697250,1.135694
1630937697500,1.135694
1630937697750,1.126725
1630937698000,1.139538
1630937698250,1.126725
1630937698500,1.117756
1630937698750,1.1216
1630937699000,1.116474
1630937699250,1.110068
1630937699500,1.11263
1630937699750,1.107505
1630937700000,1.103661
1630937700250,1.024219
1630937700500,1.092129
1630937700750,1.078035
1630937701000,1.099817
1630937701250,1.09341
1630937701500,1.078035
1630937701750,1.087004
1630937702000,1.09341
1630937702250,1.003717
1630937702500,1.088285
1630937702750,1.080597
1630937703000,1.08316
1630937703250,1.076753
1630937703500,1.075472
1630937703750,1.081878
1630937704000,1.034469
1630937704250,1.071628
1630937704500,1.069065
1630937704750,1.057533
1630937705000,0.884553
1630937705250,1.098437
1630937705500,1.093311
1630937705750,1.095874
1630937706000,1.093311
1630937706250,1.084342
1630937706500,1.084342
1630937706750,1.080498
1630937707000,1.075373
1630937707250,1.077935
1630937707500,1.071529
1630937707750,1.067685
1630937708000,1.068966
1630937708250,0.975429
1630937708500,0.898549
1630937708750,0.36039
1630937709000,1.068897
1630937709250,0.319387
1630937709500,0.01308
1630937709750,0.24986
1630937710000,0.649635
1630937710250,0.148634
1630937710500,0.052535
1630937710750,0.485624
1630937711000,0.407463
1630937711250,0.290862
1630937711500,0.056379
1630937711750,0.358773
1630937712000,0.830302
1630937712250,1.093242
1630937712500,0.306574
1630937712750,0.10918
1630937713000,0.56149
1630937713250,0.264221
1630937713500,1.039426
1630937713750,0.939552
1630937714000,0.91905
1630937714250,0.887017
1630937714500,0.894705
1630937714750,0.879329
1630937715000,0.876766
1630937715250,0.869078
1630937715500,0.871641
1630937715750,0.867797
1630937716000,0.863953
1630937716250,0.863953
1630937716500,0.858828
1630937716750,0.852421
1630937717000,0.853702
1630937717250,0.848577
1630937717500,0.843452
1630937717750,0.846014
1630937718000,0.835764
1630937718250,0.839608
1630937718500,0.835764
1630937718750,0.835764
1630937719000,0.835764
1630937719250,0.838326
1630937719500,0.676879
1630937719750,0.830638
1630937720000,0.826795
1630937720250,0.329638
1630937720500,0.312912
1630937720750,0.0
1630937721000,0.0
1630937721250,0.042284
1630937721500,0.007688
1630937721750,0.003844
1630937722000,0.033315
1630937722250,0.272923
1630937722500,0.371586
1630937722750,0.046128
1630937723000,0.0961
1630937723250,0.079443
1630937723500,0.044847
1630937723750,0.320333
1630937724000,0.349803
1630937724250,0.830302
1630937724500,0.35904
1630937724750,0.872853
1630937725000,0.89848
1630937725250,0.89848
1630937725500,0.028456
1630937725750,0.067911
1630937726000,0.097381
1630937726250,0.680387
1630937726500,0.904887
1630937726750,0.874135
1630937727000,0.880541
1630937727250,0.883104
1630937727500,0.881823
1630937727750,0.892073
1630937728000,0.885667
1630937728250,0.876697
1630937728500,0.876697
1630937728750,0.874135
1630937729000,0.870291
1630937729250,0.876697
1630937729500,0.886948
1630937729750,0.493579
1630937730000,0.543551
1630937730250,0.702436
1630937730500,0.942045
1630937730750,0.953577
1630937731000,0.942045
1630937731250,0.945889
1630937731500,0.942045
1630937731750,0.0
1630937732000,0.014095
1630937732250,0.292143
1630937732500,0.729077
1630937732750,0.678091
1630937733000,1.12015
1630937733250,1.066403
1630937733500,1.075373
1630937733750,1.070247
1630937734000,0.430863
1630937734250,0.315474
1630937734500,0.872853
1630937734750,1.130401
1630937735000,1.043339
1630937735250,1.033089
1630937735500,1.025401
1630937735750,1.025401
1630937736000,0.902393
1630937736250,0.306574
1630937736500,0.016924
1630937736750,0.023064
1630937737000,0.790581
1630937737250,1.059928
1630937737500,0.965178
1630937737750,0.969022
