timestamp,ax,ay,az
1630067051843,-0.984375,0.0625,0.203125
1630067051875,-0.953125,0.0625,0.1875
1630067051906,-0.96875,0.09375,0.1875
1630067051937,-0.984375,0.09375,0.1875
1630067051968,-0.96875,0.109375,0.21875
1630067052000,-1.03125,0.140625,0.21875
1630067052031,-1.09375,0.171875,0.203125
1630067052062,-1.046875,0.203125,0.203125
1630067052093,-1.0625,0.21875,0.171875
1630067052125,-0.90625,0.125,0.171875
1630067052156,-0.859375,0.078125,0.15625
1630067052187,-0.9375,-0.015625,0.140625
1630067052218,-0.921875,-0.125,0.203125
1630067052250,-0.90625,-0.171875,0.25
1630067052281,-0.921875,-0.21875,0.234375
1630067052312,-0.90625,-0.046875,0.234375
1630067052343,-0.9375,-0.015625,0.21875
1630067052375,-0.984375,0.015625,0.21875
1630067052406,-0.984375,0.03125,0.234375
1630067052437,-0.9375,0.0625,0.25
1630067052468,-1.015625,0.109375,0.203125
1630067052500,-1.0,0.125,0.203125
1630067052531,-0.984375,0.1875,0.21875
1630067052562,-0.96875,0.21875,0.234375
1630067052593,-1.0,0.234375,0.25
1630067052625,-1.015625,0.234375,0.25
1630067052656,-0.984375,0.203125,0.265625
1630067052687,-0.953125,0.15625,0.265625
1630067052718,-0.9375,0.125,0.28125
1630067052750,-0.921875,0.09375,0.28125
1630067052781,-0.9375,0.078125,0.28125
1630067052812,-0.953125,0.078125,0.28125
1630067052843,-0.96875,0.078125,0.265625
1630067052875,-0.96875,0.09375,0.28125
1630067052906,-0.953125,0.09375,0.28125
1630067052937,-0.96875,0.125,0.28125
1630067052968,-0.953125,0.125,0.28125
1630067053000,-0.953125,0.109375,0.28125
1630067053031,-0.96875,0.125,0.28125
1630067053062,-0.96875,0.125,0.28125
1630067053093,-0.96875,0.125,0.28125
1630067053125,-0.96875,0.125,0.265625
1630067053156,-0.96875,0.125,0.265625
1630067053187,-0.953125,0.09375,0.265625
1630067053218,-0.953125,0.078125,0.265625
1630067053250,-0.953125,0.078125,0.28125
1630067053281,-0.9375,0.0625,0.28125
1630067053312,-0.921875,0.046875,0.28125
1630067053343,-0.9375,0.046875,0.28125
1630067053375,-0.9375,0.046875,0.28125
1630067053406,-0.953125,0.0625,0.28125
1630067053437,-0.953125,0.078125,0.28125
1630067053468,-0.953125,0.078125,0.296875
1630067053500,-0.9375,0.078125,0.3125
1630067053531,-0.9375,0.078125,0.3125
1630067053562,-0.9375,0.078125,0.296875
1630067053593,-0.9375,0.078125,0.28125
1630067053625,-0.96875,0.078125,0.28125
1630067053656,-0.96875,0.09375,0.296875
1630067053687,-0.96875,0.09375,0.296875
1630067053718,-0.953125,0.09375,0.296875
1630067053750,-0.953125,0.078125,0.296875
1630067053781,-0.953125,0.078125,0.296875
1630067053812,-0.953125,0.078125,0.296875
1630067053843,-0.953125,0.078125,0.296875
1630067053875,-0.953125,0.078125,0.296875
1630067053906,-0.953125,0.09375,0.296875
1630067053937,-0.953125,0.09375,0.296875
1630067053968,-0.953125,0.078125,0.296875
1630067054000,-0.953125,0.078125,0.296875
1630067054031,-0.953125,0.078125,0.296875
1630067054062,-0.953125,0.078125,0.296875
1630067054093,-0.953125,0.078125,0.296875
1630067054125,-0.9375,0.078125,0.296875
1630067054156,-0.9375,0.078125,0.296875
1630067054187,-0.953125,0.078125,0.296875
1630067054218,-0.953125,0.078125,0.296875
1630067054250,-0.9375,0.078125,0.3125
1630067054281,-0.953125,0.078125,0.3125
1630067054312,-0.953125,0.078125,0.3125
1630067054343,-0.953125,0.078125,0.3125
1630067054375,-0.953125,0.078125,0.3125
1630067054406,-0.953125,0.078125,0.3125
1630067054437,-0.9375,0.0625,0.3125
1630067054468,-0.953125,0.078125,0.3125
1630067054500,-0.953125,0.0625,0.3125
1630067054531,-0.9375,0.078125,0.328125
