timestamp,temp
1631192845250,36.81
1631192845500,36.81
1631192845750,36.81
1631192846000,36.81
1631192846250,36.81
1631192846500,36.81
1631192846750,36.81
1631192847000,36.83
1631192847250,36.83
1631192847500,36.83
1631192847750,36.83
1631192848000,36.84
1631192848250,36.84
1631192848500,36.84
1631192848750,36.84
1631192849000,36.83
1631192849250,36.83
1631192849500,36.83
1631192849750,36.83
1631192850000,36.84
1631192850250,36.84
1631192850500,36.84
1631192850750,36.84
1631192851000,36.83
1631192851250,36.83
1631192851500,36.83
1631192851750,36.83
1631192852000,36.84
1631192852250,36.84
1631192852500,36.84
1631192852750,36.84
1631192853000,36.83
1631192853250,36.83
1631192853500,36.83
1631192853750,36.83
1631192854000,36.84
1631192854250,36.84
1631192854500,36.84
1631192854750,36.84
1631192855000,36.83
1631192855250,36.83
1631192855500,36.83
1631192855750,36.83
1631192856000,36.87
1631192856250,36.87
1631192856500,36.87
1631192856750,36.87
1631192857000,36.84
1631192857250,36.84
1631192857500,36.84
1631192857750,36.84
1631192858000,36.87
1631192858250,36.87
1631192858500,36.87
1631192858750,36.87
1631192859000,36.84
1631192859250,36.84
1631192859500,36.84
1631192859750,36.84
1631192860000,36.89
1631192860250,36.89
1631192860500,36.89
1631192860750,36.89
1631192861000,36.87
1631192861250,36.87
1631192861500,36.87
1631192861750,36.87
1631192862000,36.89
1631192862250,36.89
1631192862500,36.89
1631192862750,36.89
1631192863000,36.87
1631192863250,36.87
1631192863500,36.87
1631192863750,36.87
1631192864000,36.91
1631192864250,36.91
1631192864500,36.91
1631192864750,36.91
1631192865000,36.89
1631192865250,36.89
1631192865500,36.89
1631192865750,36.89
1631192866000,36.89
1631192866250,36.89
1631192866500,36.89
1631192866750,36.89
1631192867000,36.89
1631192867250,36.89
1631192867500,36.89
1631192867750,36.89
1631192868000,36.93
1631192868250,36.93
1631192868500,36.93
1631192868750,36.93
1631192869000,36.93
1631192869250,36.93
1631192869500,36.93
1631192869750,36.93
1631192870000,36.93
1631192870250,36.93
1631192870500,36.93
1631192870750,36.93
1631192871000,36.95
1631192871250,36.95
1631192871500,36.95
1631192871750,36.95
1631192872000,36.95
1631192872250,36.95
1631192872500,36.95
1631192872750,36.95
1631192873000,36.95
1631192873250,36.95
1631192873500,36.95
1631192873750,36.95
1631192874000,36.95
1631192874250,36.95
1631192874500,36.95
1631192874750,36.95
1631192875000,36.93
1631192875250,36.93
1631192875500,36.93
1631192875750,36.93
1631192876000,36.93
1631192876250,36.93
1631192876500,36.93
1631192876750,36.93
1631192877000,36.97
1631192877250,36.97
1631192877500,36.97
1631192877750,36.97
1631192878000,36.95
1631192878250,36.95
1631192878500,36.95
1631192878750,36.95
1631192879000,36.95
1631192879250,36.95
1631192879500,36.95
1631192879750,36.95
1631192880000,36.97
1631192880250,36.97
1631192880500,36.97
1631192880750,36.97
1631192881000,36.97
1631192881250,36.97
1631192881500,36.97
1631192881750,36.97
