timestamp,ax,ay,az
1629376330000,-0.53125,0.390625,0.734375
1629376330031,-0.53125,0.390625,0.734375
1629376330062,-0.53125,0.375,0.734375
1629376330093,-0.546875,0.375,0.734375
1629376330125,-0.546875,0.390625,0.734375
1629376330156,-0.53125,0.375,0.734375
1629376330187,-0.546875,0.390625,0.734375
1629376330218,-0.53125,0.375,0.734375
1629376330250,-0.53125,0.390625,0.734375
1629376330281,-0.546875,0.375,0.734375
1629376330312,-0.546875,0.375,0.734375
1629376330343,-0.53125,0.375,0.734375
1629376330375,-0.546875,0.375,0.734375
1629376330406,-0.53125,0.375,0.734375
1629376330437,-0.53125,0.375,0.734375
1629376330468,-0.53125,0.375,0.734375
1629376330500,-0.53125,0.375,0.734375
1629376330531,-0.546875,0.375,0.734375
1629376330562,-0.53125,0.375,0.734375
1629376330593,-0.546875,0.375,0.734375
1629376330625,-0.53125,0.375,0.734375
1629376330656,-0.53125,0.375,0.734375
1629376330687,-0.53125,0.375,0.734375
1629376330718,-0.53125,0.375,0.734375
1629376330750,-0.546875,0.375,0.734375
1629376330781,-0.546875,0.375,0.734375
1629376330812,-0.546875,0.390625,0.734375
1629376330843,-0.546875,0.375,0.734375
1629376330875,-0.546875,0.375,0.734375
1629376330906,-0.546875,0.375,0.734375
1629376330937,-0.53125,0.390625,0.734375
1629376330968,-0.546875,0.375,0.734375
1629376331000,-0.53125,0.375,0.734375
1629376331031,-0.53125,0.375,0.734375
1629376331062,-0.53125,0.375,0.734375
1629376331093,-0.546875,0.390625,0.734375
1629376331125,-0.53125,0.375,0.734375
1629376331156,-0.53125,0.375,0.734375
1629376331187,-0.53125,0.375,0.734375
1629376331218,-0.53125,0.375,0.734375
1629376331250,-0.546875,0.375,0.734375
1629376331281,-0.53125,0.390625,0.734375
1629376331312,-0.53125,0.375,0.734375
1629376331343,-0.53125,0.375,0.734375
1629376331375,-0.546875,0.375,0.71875
1629376331406,-0.53125,0.390625,0.734375
1629376331437,-0.53125,0.375,0.734375
1629376331468,-0.546875,0.390625,0.71875
1629376331500,-0.546875,0.390625,0.71875
1629376331531,-0.546875,0.375,0.71875
1629376331562,-0.546875,0.390625,0.734375
1629376331593,-0.546875,0.390625,0.734375
1629376331625,-0.546875,0.390625,0.734375
1629376331656,-0.546875,0.390625,0.71875
1629376331687,-0.5625,0.375,0.71875
1629376331718,-0.5625,0.375,0.71875
1629376331750,-0.5625,0.375,0.71875
1629376331781,-0.578125,0.375,0.71875
1629376331812,-0.578125,0.375,0.71875
1629376331843,-0.5625,0.375,0.71875
1629376331875,-0.546875,0.375,0.71875
1629376331906,-0.5625,0.359375,0.71875
1629376331937,-0.59375,0.375,0.6875
