timestamp,temp
1631290337250,33.37
1631290337500,33.37
1631290337750,33.37
1631290338000,33.37
1631290338250,33.37
1631290338500,33.37
1631290338750,33.37
1631290339000,33.39
1631290339250,33.39
1631290339500,33.39
1631290339750,33.39
1631290340000,33.39
1631290340250,33.39
1631290340500,33.39
1631290340750,33.39
1631290341000,33.39
1631290341250,33.39
1631290341500,33.39
1631290341750,33.39
1631290342000,33.39
1631290342250,33.39
1631290342500,33.39
1631290342750,33.39
1631290343000,33.39
1631290343250,33.39
1631290343500,33.39
1631290343750,33.39
1631290344000,33.37
1631290344250,33.37
1631290344500,33.37
1631290344750,33.37
1631290345000,33.37
1631290345250,33.37
1631290345500,33.37
1631290345750,33.37
1631290346000,33.37
1631290346250,33.37
1631290346500,33.37
1631290346750,33.37
1631290347000,33.37
1631290347250,33.37
1631290347500,33.37
1631290347750,33.37
1631290348000,33.34
1631290348250,33.34
1631290348500,33.34
1631290348750,33.34
1631290349000,33.33
1631290349250,33.33
1631290349500,33.33
1631290349750,33.33
1631290350000,33.34
1631290350250,33.34
1631290350500,33.34
1631290350750,33.34
1631290351000,33.34
1631290351250,33.34
1631290351500,33.34
1631290351750,33.34
1631290352000,33.34
1631290352250,33.34
1631290352500,33.34
1631290352750,33.34
1631290353000,33.33
1631290353250,33.33
1631290353500,33.33
1631290353750,33.33
1631290354000,33.34
1631290354250,33.34
1631290354500,33.34
1631290354750,33.34
1631290355000,33.33
1631290355250,33.33
1631290355500,33.33
1631290355750,33.33
1631290356000,33.33
1631290356250,33.33
1631290356500,33.33
1631290356750,33.33
1631290357000,33.31
1631290357250,33.31
1631290357500,33.31
1631290357750,33.31
1631290358000,33.33
1631290358250,33.33
1631290358500,33.33
1631290358750,33.33
1631290359000,33.33
1631290359250,33.33
1631290359500,33.33
1631290359750,33.33
1631290360000,33.33
1631290360250,33.33
1631290360500,33.33
1631290360750,33.33
1631290361000,33.33
1631290361250,33.33
1631290361500,33.33
1631290361750,33.33
1631290362000,33.31
1631290362250,33.31
1631290362500,33.31
1631290362750,33.31
1631290363000,33.33
1631290363250,33.33
1631290363500,33.33
1631290363750,33.33
1631290364000,33.31
1631290364250,33.31
1631290364500,33.31
1631290364750,33.31
1631290365000,33.29
1631290365250,33.29
1631290365500,33.29
1631290365750,33.29
1631290366000,33.31
1631290366250,33.31
1631290366500,33.31
1631290366750,33.31
1631290367000,33.29
1631290367250,33.29
1631290367500,33.29
1631290367750,33.29
1631290368000,33.31
1631290368250,33.31
1631290368500,33.31
1631290368750,33.31
1631290369000,33.29
1631290369250,33.29
1631290369500,33.29
1631290369750,33.29
1631290370000,33.27
1631290370250,33.27
1631290370500,33.27
1631290370750,33.27
1631290371000,33.29
1631290371250,33.29
1631290371500,33.29
1631290371750,33.29
1631290372000,33.27
1631290372250,33.27
1631290372500,33.27
1631290372750,33.27
1631290373000,33.27
1631290373250,33.27
1631290373500,33.27
1631290373750,33.27
1631290374000,33.27
1631290374250,33.27
1631290374500,33.27
1631290374750,33.27
1631290375000,33.25
1631290375250,33.25
1631290375500,33.25
1631290375750,33.25
1631290376000,33.25
1631290376250,33.25
1631290376500,33.25
1631290376750,33.25
1631290377000,33.23
1631290377250,33.23
1631290377500,33.23
1631290377750,33.23
1631290378000,33.23
1631290378250,33.23
1631290378500,33.23
1631290378750,33.23
1631290379000,33.23
1631290379250,33.23
1631290379500,33.23
1631290379750,33.23
1631290380000,33.25
1631290380250,33.25
1631290380500,33.25
1631290380750,33.25
1631290381000,33.23
1631290381250,33.23
1631290381500,33.23
1631290381750,33.23
1631290382000,33.23
1631290382250,33.23
1631290382500,33.23
1631290382750,33.23
1631290383000,33.23
1631290383250,33.23
1631290383500,33.23
1631290383750,33.23
1631290384000,33.23
1631290384250,33.23
1631290384500,33.23
1631290384750,33.23
1631290385000,33.21
1631290385250,33.21
1631290385500,33.21
1631290385750,33.21
1631290386000,33.21
1631290386250,33.21
1631290386500,33.21
1631290386750,33.21
1631290387000,33.21
1631290387250,33.21
1631290387500,33.21
1631290387750,33.21
1631290388000,33.16
1631290388250,33.16
1631290388500,33.16
1631290388750,33.16
1631290389000,33.18
1631290389250,33.18
1631290389500,33.18
1631290389750,33.18
1631290390000,33.18
1631290390250,33.18
1631290390500,33.18
1631290390750,33.18
1631290391000,33.18
1631290391250,33.18
1631290391500,33.18
1631290391750,33.18
1631290392000,33.16
1631290392250,33.16
1631290392500,33.16
1631290392750,33.16
1631290393000,33.16
1631290393250,33.16
1631290393500,33.16
1631290393750,33.16
1631290394000,33.16
1631290394250,33.16
1631290394500,33.16
1631290394750,33.16
1631290395000,33.16
1631290395250,33.16
1631290395500,33.16
1631290395750,33.16
1631290396000,33.16
1631290396250,33.16
1631290396500,33.16
1631290396750,33.16
1631290397000,33.15
1631290397250,33.15
1631290397500,33.15
1631290397750,33.15
1631290398000,33.16
1631290398250,33.16
1631290398500,33.16
1631290398750,33.16
1631290399000,33.16
1631290399250,33.16
1631290399500,33.16
1631290399750,33.16
1631290400000,33.18
1631290400250,33.18
1631290400500,33.18
1631290400750,33.18
1631290401000,33.16
1631290401250,33.16
1631290401500,33.16
1631290401750,33.16
1631290402000,33.16
1631290402250,33.16
1631290402500,33.16
1631290402750,33.16
1631290403000,33.18
1631290403250,33.18
1631290403500,33.18
1631290403750,33.18
1631290404000,33.21
1631290404250,33.21
1631290404500,33.21
1631290404750,33.21
1631290405000,33.21
1631290405250,33.21
1631290405500,33.21
1631290405750,33.21
1631290406000,33.23
1631290406250,33.23
1631290406500,33.23
1631290406750,33.23
1631290407000,33.21
1631290407250,33.21
1631290407500,33.21
1631290407750,33.21
1631290408000,33.21
1631290408250,33.21
1631290408500,33.21
1631290408750,33.21
1631290409000,33.18
1631290409250,33.18
1631290409500,33.18
1631290409750,33.18
1631290410000,33.21
1631290410250,33.21
1631290410500,33.21
1631290410750,33.21
1631290411000,33.23
1631290411250,33.23
1631290411500,33.23
1631290411750,33.23
1631290412000,33.23
1631290412250,33.23
1631290412500,33.23
1631290412750,33.23
1631290413000,33.25
1631290413250,33.25
1631290413500,33.25
1631290413750,33.25
1631290414000,33.23
1631290414250,33.23
1631290414500,33.23
1631290414750,33.23
1631290415000,33.25
1631290415250,33.25
1631290415500,33.25
1631290415750,33.25
1631290416000,33.21
1631290416250,33.21
1631290416500,33.21
1631290416750,33.21
1631290417000,33.23
1631290417250,33.23
1631290417500,33.23
1631290417750,33.23
1631290418000,33.23
1631290418250,33.23
1631290418500,33.23
1631290418750,33.23
1631290419000,33.25
1631290419250,33.25
1631290419500,33.25
1631290419750,33.25
1631290420000,33.25
1631290420250,33.25
1631290420500,33.25
1631290420750,33.25
1631290421000,33.21
1631290421250,33.21
1631290421500,33.21
1631290421750,33.21
1631290422000,33.25
1631290422250,33.25
1631290422500,33.25
1631290422750,33.25
1631290423000,33.23
1631290423250,33.23
1631290423500,33.23
1631290423750,33.23
1631290424000,33.25
1631290424250,33.25
1631290424500,33.25
1631290424750,33.25
1631290425000,33.23
1631290425250,33.23
1631290425500,33.23
1631290425750,33.23
1631290426000,33.23
1631290426250,33.23
1631290426500,33.23
1631290426750,33.23
1631290427000,33.25
1631290427250,33.25
1631290427500,33.25
1631290427750,33.25
1631290428000,33.23
1631290428250,33.23
1631290428500,33.23
1631290428750,33.23
1631290429000,33.25
1631290429250,33.25
1631290429500,33.25
1631290429750,33.25
1631290430000,33.21
1631290430250,33.21
1631290430500,33.21
1631290430750,33.21
1631290431000,33.23
1631290431250,33.23
1631290431500,33.23
1631290431750,33.23
1631290432000,33.25
1631290432250,33.25
1631290432500,33.25
1631290432750,33.25
1631290433000,33.23
1631290433250,33.23
1631290433500,33.23
1631290433750,33.23
1631290434000,33.25
1631290434250,33.25
1631290434500,33.25
1631290434750,33.25
1631290435000,33.23
1631290435250,33.23
1631290435500,33.23
1631290435750,33.23
1631290436000,33.23
1631290436250,33.23
1631290436500,33.23
1631290436750,33.23
1631290437000,33.21
1631290437250,33.21
1631290437500,33.21
1631290437750,33.21
1631290438000,33.23
1631290438250,33.23
1631290438500,33.23
1631290438750,33.23
1631290439000,33.23
1631290439250,33.23
1631290439500,33.23
1631290439750,33.23
1631290440000,33.23
1631290440250,33.23
1631290440500,33.23
1631290440750,33.23
1631290441000,33.23
1631290441250,33.23
1631290441500,33.23
1631290441750,33.23
1631290442000,33.23
1631290442250,33.23
1631290442500,33.23
1631290442750,33.23
1631290443000,33.23
1631290443250,33.23
1631290443500,33.23
1631290443750,33.23
1631290444000,33.21
1631290444250,33.21
1631290444500,33.21
1631290444750,33.21
1631290445000,33.21
1631290445250,33.21
1631290445500,33.21
1631290445750,33.21
1631290446000,33.21
1631290446250,33.21
1631290446500,33.21
1631290446750,33.21
1631290447000,33.21
1631290447250,33.21
1631290447500,33.21
1631290447750,33.21
1631290448000,33.21
1631290448250,33.21
1631290448500,33.21
1631290448750,33.21
1631290449000,33.23
1631290449250,33.23
1631290449500,33.23
1631290449750,33.23
1631290450000,33.21
1631290450250,33.21
1631290450500,33.21
1631290450750,33.21
1631290451000,33.21
1631290451250,33.21
1631290451500,33.21
1631290451750,33.21
1631290452000,33.21
1631290452250,33.21
1631290452500,33.21
1631290452750,33.21
1631290453000,33.23
1631290453250,33.23
1631290453500,33.23
1631290453750,33.23
1631290454000,33.18
1631290454250,33.18
1631290454500,33.18
1631290454750,33.18
1631290455000,33.23
1631290455250,33.23
1631290455500,33.23
1631290455750,33.23
1631290456000,33.23
1631290456250,33.23
1631290456500,33.23
1631290456750,33.23
1631290457000,33.18
1631290457250,33.18
1631290457500,33.18
1631290457750,33.18
1631290458000,33.18
1631290458250,33.18
1631290458500,33.18
1631290458750,33.18
1631290459000,33.18
1631290459250,33.18
1631290459500,33.18
1631290459750,33.18
1631290460000,33.16
1631290460250,33.16
1631290460500,33.16
1631290460750,33.16
1631290461000,33.18
1631290461250,33.18
1631290461500,33.18
1631290461750,33.18
1631290462000,33.18
1631290462250,33.18
1631290462500,33.18
1631290462750,33.18
1631290463000,33.18
1631290463250,33.18
1631290463500,33.18
1631290463750,33.18
1631290464000,33.16
1631290464250,33.16
1631290464500,33.16
1631290464750,33.16
1631290465000,33.16
1631290465250,33.16
1631290465500,33.16
1631290465750,33.16
1631290466000,33.16
1631290466250,33.16
1631290466500,33.16
1631290466750,33.16
1631290467000,33.18
1631290467250,33.18
1631290467500,33.18
1631290467750,33.18
1631290468000,33.16
1631290468250,33.16
1631290468500,33.16
1631290468750,33.16
1631290469000,33.15
1631290469250,33.15
1631290469500,33.15
1631290469750,33.15
1631290470000,33.15
1631290470250,33.15
1631290470500,33.15
1631290470750,33.15
1631290471000,33.15
1631290471250,33.15
1631290471500,33.15
1631290471750,33.15
1631290472000,33.15
1631290472250,33.15
1631290472500,33.15
1631290472750,33.15
1631290473000,33.15
1631290473250,33.15
1631290473500,33.15
1631290473750,33.15
1631290474000,33.15
1631290474250,33.15
1631290474500,33.15
1631290474750,33.15
1631290475000,33.15
1631290475250,33.15
1631290475500,33.15
1631290475750,33.15
1631290476000,33.15
1631290476250,33.15
1631290476500,33.15
1631290476750,33.15
1631290477000,33.16
1631290477250,33.16
1631290477500,33.16
1631290477750,33.16
1631290478000,33.15
1631290478250,33.15
1631290478500,33.15
1631290478750,33.15
1631290479000,33.13
1631290479250,33.13
1631290479500,33.13
1631290479750,33.13
1631290480000,33.13
1631290480250,33.13
1631290480500,33.13
1631290480750,33.13
1631290481000,33.13
1631290481250,33.13
1631290481500,33.13
1631290481750,33.13
1631290482000,33.13
1631290482250,33.13
1631290482500,33.13
1631290482750,33.13
1631290483000,33.15
1631290483250,33.15
1631290483500,33.15
1631290483750,33.15
1631290484000,33.15
1631290484250,33.15
1631290484500,33.15
1631290484750,33.15
1631290485000,33.13
1631290485250,33.13
1631290485500,33.13
1631290485750,33.13
1631290486000,33.13
1631290486250,33.13
1631290486500,33.13
1631290486750,33.13
1631290487000,33.11
1631290487250,33.11
1631290487500,33.11
1631290487750,33.11
1631290488000,33.11
1631290488250,33.11
1631290488500,33.11
1631290488750,33.11
1631290489000,33.11
1631290489250,33.11
1631290489500,33.11
1631290489750,33.11
1631290490000,33.11
1631290490250,33.11
1631290490500,33.11
1631290490750,33.11
1631290491000,33.09
1631290491250,33.09
1631290491500,33.09
1631290491750,33.09
1631290492000,33.09
1631290492250,33.09
1631290492500,33.09
1631290492750,33.09
1631290493000,33.09
1631290493250,33.09
1631290493500,33.09
1631290493750,33.09
1631290494000,33.09
1631290494250,33.09
1631290494500,33.09
1631290494750,33.09
1631290495000,33.11
1631290495250,33.11
1631290495500,33.11
1631290495750,33.11
1631290496000,33.09
1631290496250,33.09
1631290496500,33.09
1631290496750,33.09
1631290497000,33.07
1631290497250,33.07
1631290497500,33.07
1631290497750,33.07
1631290498000,33.07
1631290498250,33.07
1631290498500,33.07
1631290498750,33.07
1631290499000,33.07
1631290499250,33.07
1631290499500,33.07
1631290499750,33.07
1631290500000,33.07
1631290500250,33.07
1631290500500,33.07
1631290500750,33.07
1631290501000,33.07
1631290501250,33.07
1631290501500,33.07
1631290501750,33.07
1631290502000,33.07
1631290502250,33.07
1631290502500,33.07
1631290502750,33.07
1631290503000,33.05
1631290503250,33.05
1631290503500,33.05
1631290503750,33.05
1631290504000,33.05
1631290504250,33.05
1631290504500,33.05
1631290504750,33.05
1631290505000,33.05
1631290505250,33.05
1631290505500,33.05
1631290505750,33.05
1631290506000,33.05
1631290506250,33.05
1631290506500,33.05
1631290506750,33.05
1631290507000,33.07
1631290507250,33.07
1631290507500,33.07
1631290507750,33.07
1631290508000,33.07
1631290508250,33.07
1631290508500,33.07
1631290508750,33.07
1631290509000,33.07
1631290509250,33.07
1631290509500,33.07
1631290509750,33.07
1631290510000,33.05
1631290510250,33.05
1631290510500,33.05
1631290510750,33.05
1631290511000,33.05
1631290511250,33.05
1631290511500,33.05
1631290511750,33.05
1631290512000,33.05
1631290512250,33.05
1631290512500,33.05
1631290512750,33.05
1631290513000,33.05
1631290513250,33.05
1631290513500,33.05
1631290513750,33.05
1631290514000,33.03
1631290514250,33.03
1631290514500,33.03
1631290514750,33.03
1631290515000,33.07
1631290515250,33.07
1631290515500,33.07
1631290515750,33.07
1631290516000,33.03
1631290516250,33.03
1631290516500,33.03
1631290516750,33.03
1631290517000,33.05
1631290517250,33.05
1631290517500,33.05
1631290517750,33.05
1631290518000,33.05
1631290518250,33.05
1631290518500,33.05
1631290518750,33.05
1631290519000,33.05
1631290519250,33.05
1631290519500,33.05
1631290519750,33.05
1631290520000,33.03
1631290520250,33.03
1631290520500,33.03
1631290520750,33.03
1631290521000,33.0
1631290521250,33.0
1631290521500,33.0
1631290521750,33.0
1631290522000,33.03
1631290522250,33.03
1631290522500,33.03
1631290522750,33.03
1631290523000,33.03
1631290523250,33.03
1631290523500,33.03
1631290523750,33.03
1631290524000,33.0
1631290524250,33.0
1631290524500,33.0
1631290524750,33.0
1631290525000,32.99
1631290525250,32.99
1631290525500,32.99
1631290525750,32.99
1631290526000,32.99
1631290526250,32.99
1631290526500,32.99
1631290526750,32.99
1631290527000,32.99
1631290527250,32.99
1631290527500,32.99
1631290527750,32.99
1631290528000,32.97
1631290528250,32.97
1631290528500,32.97
1631290528750,32.97
1631290529000,32.97
1631290529250,32.97
1631290529500,32.97
1631290529750,32.97
1631290530000,32.99
1631290530250,32.99
1631290530500,32.99
1631290530750,32.99
1631290531000,32.99
1631290531250,32.99
1631290531500,32.99
1631290531750,32.99
1631290532000,32.99
1631290532250,32.99
1631290532500,32.99
1631290532750,32.99
1631290533000,32.97
1631290533250,32.97
1631290533500,32.97
1631290533750,32.97
1631290534000,32.99
1631290534250,32.99
1631290534500,32.99
1631290534750,32.99
1631290535000,32.99
1631290535250,32.99
1631290535500,32.99
1631290535750,32.99
1631290536000,32.99
1631290536250,32.99
1631290536500,32.99
1631290536750,32.99
1631290537000,32.99
1631290537250,32.99
1631290537500,32.99
1631290537750,32.99
1631290538000,33.0
1631290538250,33.0
1631290538500,33.0
1631290538750,33.0
1631290539000,33.0
1631290539250,33.0
1631290539500,33.0
1631290539750,33.0
1631290540000,33.03
1631290540250,33.03
1631290540500,33.03
1631290540750,33.03
1631290541000,33.0
1631290541250,33.0
1631290541500,33.0
1631290541750,33.0
1631290542000,33.0
1631290542250,33.0
1631290542500,33.0
1631290542750,33.0
1631290543000,33.0
1631290543250,33.0
1631290543500,33.0
1631290543750,33.0
1631290544000,33.0
1631290544250,33.0
1631290544500,33.0
1631290544750,33.0
1631290545000,32.99
1631290545250,32.99
1631290545500,32.99
1631290545750,32.99
1631290546000,33.0
1631290546250,33.0
1631290546500,33.0
1631290546750,33.0
1631290547000,33.0
1631290547250,33.0
1631290547500,33.0
1631290547750,33.0
1631290548000,33.03
1631290548250,33.03
1631290548500,33.03
1631290548750,33.03
1631290549000,33.0
1631290549250,33.0
1631290549500,33.0
1631290549750,33.0
1631290550000,33.03
1631290550250,33.03
1631290550500,33.03
1631290550750,33.03
1631290551000,33.0
1631290551250,33.0
1631290551500,33.0
1631290551750,33.0
1631290552000,33.03
1631290552250,33.03
1631290552500,33.03
1631290552750,33.03
1631290553000,33.03
1631290553250,33.03
1631290553500,33.03
1631290553750,33.03
1631290554000,33.0
1631290554250,33.0
1631290554500,33.0
1631290554750,33.0
1631290555000,32.97
1631290555250,32.97
1631290555500,32.97
1631290555750,32.97
1631290556000,33.0
1631290556250,33.0
1631290556500,33.0
1631290556750,33.0
1631290557000,33.03
1631290557250,33.03
1631290557500,33.03
1631290557750,33.03
1631290558000,33.0
1631290558250,33.0
1631290558500,33.0
1631290558750,33.0
1631290559000,33.0
1631290559250,33.0
1631290559500,33.0
1631290559750,33.0
1631290560000,33.0
1631290560250,33.0
1631290560500,33.0
1631290560750,33.0
1631290561000,33.03
1631290561250,33.03
1631290561500,33.03
1631290561750,33.03
1631290562000,33.0
1631290562250,33.0
1631290562500,33.0
1631290562750,33.0
1631290563000,33.0
1631290563250,33.0
1631290563500,33.0
1631290563750,33.0
1631290564000,33.0
1631290564250,33.0
1631290564500,33.0
1631290564750,33.0
1631290565000,33.03
1631290565250,33.03
1631290565500,33.03
1631290565750,33.03
1631290566000,33.0
1631290566250,33.0
1631290566500,33.0
1631290566750,33.0
1631290567000,33.0
1631290567250,33.0
1631290567500,33.0
1631290567750,33.0
1631290568000,33.0
1631290568250,33.0
1631290568500,33.0
1631290568750,33.0
1631290569000,32.99
1631290569250,32.99
1631290569500,32.99
1631290569750,32.99
1631290570000,33.0
1631290570250,33.0
1631290570500,33.0
1631290570750,33.0
1631290571000,33.0
1631290571250,33.0
1631290571500,33.0
1631290571750,33.0
1631290572000,32.99
1631290572250,32.99
1631290572500,32.99
1631290572750,32.99
1631290573000,33.03
1631290573250,33.03
1631290573500,33.03
1631290573750,33.03
1631290574000,33.03
1631290574250,33.03
1631290574500,33.03
1631290574750,33.03
1631290575000,33.0
1631290575250,33.0
1631290575500,33.0
1631290575750,33.0
1631290576000,32.99
1631290576250,32.99
1631290576500,32.99
1631290576750,32.99
1631290577000,33.03
1631290577250,33.03
1631290577500,33.03
1631290577750,33.03
1631290578000,33.03
1631290578250,33.03
1631290578500,33.03
1631290578750,33.03
1631290579000,33.0
1631290579250,33.0
1631290579500,33.0
1631290579750,33.0
1631290580000,32.99
1631290580250,32.99
1631290580500,32.99
1631290580750,32.99
1631290581000,33.0
