timestamp,ax,ay,az
1631021159156,-0.8125,-0.046875,0.5625
1631021159187,-0.8125,-0.046875,0.5625
1631021159218,-0.8125,-0.046875,0.5625
1631021159250,-0.8125,-0.046875,0.5625
1631021159281,-0.828125,-0.046875,0.5625
1631021159312,-0.8125,-0.046875,0.5625
1631021159343,-0.828125,-0.046875,0.5625
1631021159375,-0.8125,-0.046875,0.5625
1631021159406,-0.8125,-0.046875,0.5625
1631021159437,-0.8125,-0.046875,0.5625
1631021159468,-0.828125,-0.046875,0.5625
1631021159500,-0.8125,-0.046875,0.5625
1631021159531,-0.8125,-0.046875,0.5625
1631021159562,-0.8125,-0.046875,0.5625
1631021159593,-0.828125,-0.046875,0.5625
1631021159625,-0.8125,-0.046875,0.5625
1631021159656,-0.828125,-0.046875,0.5625
1631021159687,-0.8125,-0.046875,0.5625
1631021159718,-0.8125,-0.046875,0.5625
1631021159750,-0.8125,-0.046875,0.5625
1631021159781,-0.8125,-0.046875,0.5625
1631021159812,-0.828125,-0.046875,0.5625
1631021159843,-0.8125,-0.046875,0.5625
1631021159875,-0.828125,-0.046875,0.5625
1631021159906,-0.8125,-0.046875,0.5625
1631021159937,-0.8125,-0.046875,0.5625
1631021159968,-0.8125,-0.046875,0.5625
1631021160000,-0.8125,-0.046875,0.5625
1631021160031,-0.8125,-0.046875,0.5625
1631021160062,-0.828125,-0.046875,0.5625
1631021160093,-0.8125,-0.046875,0.5625
1631021160125,-0.828125,-0.046875,0.5625
1631021160156,-0.8125,-0.046875,0.5625
1631021160187,-0.8125,-0.046875,0.5625
1631021160218,-0.8125,-0.046875,0.5625
1631021160250,-0.8125,-0.046875,0.5625
1631021160281,-0.828125,-0.046875,0.5625
1631021160312,-0.828125,-0.046875,0.5625
1631021160343,-0.8125,-0.046875,0.5625
1631021160375,-0.8125,-0.046875,0.5625
1631021160406,-0.8125,-0.046875,0.5625
1631021160437,-0.8125,-0.046875,0.5625
1631021160468,-0.828125,-0.046875,0.5625
1631021160500,-0.8125,-0.046875,0.5625
1631021160531,-0.828125,-0.046875,0.5625
1631021160562,-0.8125,-0.046875,0.5625
1631021160593,-0.828125,-0.046875,0.5625
1631021160625,-0.8125,-0.046875,0.5625
1631021160656,-0.828125,-0.046875,0.5625
1631021160687,-0.828125,-0.046875,0.5625
1631021160718,-0.8125,-0.046875,0.5625
1631021160750,-0.8125,-0.046875,0.5625
1631021160781,-0.828125,-0.046875,0.5625
1631021160812,-0.8125,-0.046875,0.5625
1631021160843,-0.828125,-0.046875,0.5625
1631021160875,-0.828125,-0.046875,0.5625
1631021160906,-0.828125,-0.046875,0.5625
1631021160937,-0.8125,-0.046875,0.5625
1631021160968,-0.8125,-0.046875,0.5625
1631021161000,-0.8125,-0.046875,0.5625
1631021161031,-0.828125,-0.046875,0.5625
1631021161062,-0.8125,-0.046875,0.5625
1631021161093,-0.8125,-0.046875,0.5625
1631021161125,-0.8125,-0.046875,0.5625
1631021161156,-0.8125,-0.046875,0.5625
1631021161187,-0.828125,-0.046875,0.5625
1631021161218,-0.8125,-0.046875,0.5625
1631021161250,-0.8125,-0.046875,0.5625
1631021161281,-0.828125,-0.046875,0.5625
1631021161312,-0.828125,-0.046875,0.5625
1631021161343,-0.8125,-0.046875,0.5625
1631021161375,-0.8125,-0.046875,0.5625
1631021161406,-0.8125,-0.046875,0.5625
1631021161437,-0.828125,-0.046875,0.5625
1631021161468,-0.8125,-0.046875,0.5625
1631021161500,-0.8125,-0.046875,0.5625
1631021161531,-0.8125,-0.046875,0.5625
1631021161562,-0.8125,-0.046875,0.5625
1631021161593,-0.8125,-0.046875,0.5625
1631021161625,-0.828125,-0.046875,0.5625
1631021161656,-0.8125,-0.046875,0.5625
1631021161687,-0.8125,-0.046875,0.5625
1631021161718,-0.8125,-0.046875,0.5625
1631021161750,-0.8125,-0.046875,0.5625
1631021161781,-0.8125,-0.046875,0.5625
1631021161812,-0.8125,-0.046875,0.5625
1631021161843,-0.8125,-0.046875,0.5625
1631021161875,-0.8125,-0.046875,0.5625
1631021161906,-0.8125,-0.046875,0.5625
1631021161937,-0.828125,-0.046875,0.5625
1631021161968,-0.828125,-0.046875,0.5625
1631021162000,-0.8125,-0.046875,0.5625
1631021162031,-0.828125,-0.046875,0.5625
1631021162062,-0.8125,-0.046875,0.5625
