timestamp,duration
1629724803890,906.25
1629724804781,890.625
1629724805656,875.0
1629724806593,937.5
1629724807562,968.75
1629724808500,937.5
1629724809343,843.75
1629724810156,812.5
1629724811031,875.0
1629724811968,937.5
1629724812953,984.375
1629724813953,1000.0
1629724814937,984.375
1629724815843,906.25
1629724816718,875.0
1629724817656,937.5
1629724818656,1000.0
1629724819671,1015.625
1629724820703,1031.25
1629724821656,953.125
1629724822562,906.25
1629724823453,890.625
1629724824406,953.125
1629724825406,1000.0
1629724826421,1015.625
1629724827453,1031.25
1629724828453,1000.0
1629724829359,906.25
1629724830281,921.875
1629724831218,937.5
1629724832218,1000.0
1629724833234,1015.625
1629724834265,1031.25
1629724835296,1031.25
1629724836296,1000.0
1629724837187,890.625
1629724838046,859.375
1629724838937,890.625
1629724839890,953.125
1629724840875,984.375
1629724841875,1000.0
1629724842890,1015.625
1629724843828,937.5
1629724844718,890.625
1629724845609,890.625
1629724846578,968.75
1629724847578,1000.0
1629724848609,1031.25
1629724849593,984.375
1629724850500,906.25
1629724851390,890.625
1629724852328,937.5
1629724853296,968.75
1629724854281,984.375
1629724855265,984.375
1629724856234,968.75
1629724857125,890.625
1629724858015,890.625
1629724858968,953.125
1629724859953,984.375
1629724860968,1015.625
1629724861890,921.875
1629724862765,875.0
1629724863671,906.25
1629724864625,953.125
1629724865625,1000.0
1629724866656,1031.25
1629724867656,1000.0
1629724868562,906.25
1629724869468,906.25
1629724870406,937.5
1629724871406,1000.0
1629724872406,1000.0
1629724873359,953.125
1629724874218,859.375
1629724875109,890.625
1629724876062,953.125
1629724877062,1000.0
1629724878046,984.375
1629724879000,953.125
1629724879875,875.0
1629724880734,859.375
1629724881671,937.5
1629724882640,968.75
1629724883625,984.375
1629724884578,953.125
1629724885453,875.0
1629724886296,843.75
1629724887187,890.625
1629724888125,937.5
1629724889109,984.375
1629724890078,968.75
1629724890937,859.375
1629724891796,859.375
1629724892703,906.25
1629724893671,968.75
1629724894656,984.375
1629724895640,984.375
1629724896531,890.625
1629724897390,859.375
1629724898312,921.875
1629724899281,968.75
1629724900250,968.75
1629724901250,1000.0
1629724902171,921.875
1629724903046,875.0
1629724903953,906.25
1629724904906,953.125
1629724905875,968.75
1629724906859,984.375
1629724907765,906.25
1629724908625,859.375
1629724909531,906.25
1629724910468,937.5
1629724911421,953.125
1629724912375,953.125
1629724913250,875.0
1629724914109,859.375
1629724915015,906.25
1629724916000,984.375
1629724916984,984.375
1629724917984,1000.0
1629724918890,906.25
1629724919781,890.625
1629724920687,906.25
1629724921656,968.75
1629724922656,1000.0
1629724923656,1000.0
1629724924578,921.875
1629724925484,906.25
1629724926453,968.75
1629724927453,1000.0
1629724928468,1015.625
1629724929437,968.75
1629724930343,906.25
1629724931234,890.625
1629724932187,953.125
1629724933203,1015.625
1629724934218,1015.625
1629724935187,968.75
1629724936078,890.625
1629724937000,921.875
1629724937984,984.375
1629724938984,1000.0
1629724939984,1000.0
1629724941000,1015.625
1629724941906,906.25
1629724942765,859.375
1629724943656,890.625
1629724944609,953.125
1629724945562,953.125
1629724946484,921.875
1629724947312,828.125
1629724948187,875.0
1629724949109,921.875
1629724950078,968.75
1629724951046,968.75
1629724951921,875.0
1629724952781,859.375
1629724953703,921.875
1629724954656,953.125
1629724955625,968.75
1629724956578,953.125
1629724957453,875.0
1629724958359,906.25
1629724959312,953.125
1629724960312,1000.0
1629724961328,1015.625
1629724962281,953.125
1629724963156,875.0
1629724964078,921.875
1629724965062,984.375
1629724966062,1000.0
1629724967031,968.75
1629724967937,906.25
1629724968843,906.25
1629724969828,984.375
1629724970859,1031.25
1629724971890,1031.25
1629724972859,968.75
1629724973750,890.625
1629724974687,937.5
1629724975687,1000.0
1629724976687,1000.0
1629724977687,1000.0
1629724978593,906.25
1629724979468,875.0
1629724980406,937.5
1629724981390,984.375
1629724982406,1015.625
1629724983375,968.75
1629724984296,921.875
1629724985234,937.5
1629725056937,1000.0
1629725061937,1000.0
1629725062921,984.375
1629725064093,1171.875
1629725072140,875.0
1629725073000,859.375
1629725074046,1046.875
1629725074890,843.75
1629725075843,953.125
1629725076765,921.875
1629725077593,828.125
1629725083156,843.75
1629725084218,1062.5
1629725085078,859.375
1629725085937,859.375
1629725086781,843.75
1629725087531,750.0
1629725091093,875.0
1629725091890,796.875
1629725092656,765.625
1629725093468,812.5
1629725094343,875.0
1629725095203,859.375
1629725096062,859.375
1629725104703,937.5
1629725105656,953.125
1629725106609,953.125
1629725107468,859.375
1629725108484,1015.625
1629725109421,937.5
1629725110406,984.375
1629725111406,1000.0
1629725112343,937.5
1629725113203,859.375
1629725114125,921.875
1629725115078,953.125
1629725116093,1015.625
1629725116859,765.625
1629725127343,921.875
1629725128156,812.5
1629725129015,859.375
1629725134312,859.375
1629725135187,875.0
1629725136109,921.875
1629725137078,968.75
1629725138062,984.375
1629725139062,1000.0
1629725140078,1015.625
1629725141062,984.375
1629725142046,984.375
1629725143046,1000.0
1629725144031,984.375
1629725145000,968.75
1629725145953,953.125
1629725146906,953.125
1629725147781,875.0
1629725148656,875.0
1629725149578,921.875
1629725150531,953.125
1629725151484,953.125
1629725152375,890.625
1629725153218,843.75
1629725154078,859.375
1629725155015,937.5
1629725155968,953.125
1629725156937,968.75
1629725157812,875.0
1629725158578,765.625
1629725159453,875.0
1629725160375,921.875
1629725161171,796.875
1629725161937,765.625
1629725162734,796.875
1629725163671,937.5
1629725164578,906.25
1629725165515,937.5
1629725166484,968.75
1629725167375,890.625
1629725168218,843.75
1629725169109,890.625
1629725170000,890.625
1629725170984,984.375
1629725171968,984.375
1629725172875,906.25
1629725173718,843.75
1629725174593,875.0
1629725175515,921.875
1629725176468,953.125
1629725177453,984.375
1629725178375,921.875
1629725179234,859.375
1629725180109,875.0
1629725181031,921.875
1629725181937,906.25
1629725182921,984.375
1629725183937,1015.625
1629725185109,1171.875
1629725194718,765.625
1629725202031,812.5
1629725216734,812.5
1629725217609,875.0
1629725218531,921.875
1629725219437,906.25
1629725220234,796.875
1629725221046,812.5
1629725221984,937.5
1629725222906,921.875
1629725223828,921.875
1629725224718,890.625
1629725225515,796.875
1629725226375,859.375
1629725227281,906.25
1629725228156,875.0
1629725229000,843.75
1629725229875,875.0
1629725230859,984.375
1629725231812,953.125
1629725232750,937.5
1629725233656,906.25
1629725234500,843.75
1629725235421,921.875
1629725236187,765.625
1629725275390,921.875
1629725276359,968.75
1629725277328,968.75
1629725278281,953.125
1629725295062,765.625
1629725295875,812.5
1629725296687,812.5
1629725297359,671.875
1629725337093,375.0
1629725337484,390.625
1629725337859,375.0
1629725338234,375.0
1629725338625,390.625
1629725339015,390.625
1629725339328,312.5
1629725339781,453.125
1629725340171,390.625
