timestamp,ax,ay,az
1630678967000,-0.828125,0.296875,0.453125
1630678967031,-0.828125,0.296875,0.453125
1630678967062,-0.828125,0.296875,0.453125
1630678967093,-0.828125,0.3125,0.46875
1630678967125,-0.828125,0.296875,0.46875
1630678967156,-0.828125,0.3125,0.453125
1630678967187,-0.828125,0.3125,0.453125
1630678967218,-0.828125,0.3125,0.4375
1630678967250,-0.84375,0.328125,0.453125
1630678967281,-0.828125,0.328125,0.453125
1630678967312,-0.84375,0.328125,0.421875
1630678967343,-0.84375,0.328125,0.4375
1630678967375,-0.84375,0.328125,0.421875
1630678967406,-0.84375,0.328125,0.4375
1630678967437,-0.828125,0.328125,0.421875
1630678967468,-0.84375,0.3125,0.4375
1630678967500,-0.84375,0.3125,0.4375
1630678967531,-0.828125,0.3125,0.453125
1630678967562,-0.828125,0.3125,0.453125
1630678967593,-0.828125,0.3125,0.453125
1630678967625,-0.828125,0.296875,0.453125
1630678967656,-0.828125,0.296875,0.453125
1630678967687,-0.828125,0.296875,0.453125
1630678967718,-0.828125,0.3125,0.453125
1630678967750,-0.828125,0.3125,0.46875
1630678967781,-0.828125,0.3125,0.453125
1630678967812,-0.828125,0.3125,0.453125
1630678967843,-0.828125,0.328125,0.453125
1630678967875,-0.828125,0.328125,0.4375
1630678967906,-0.828125,0.328125,0.4375
1630678967937,-0.84375,0.328125,0.4375
1630678967968,-0.84375,0.328125,0.4375
1630678968000,-0.828125,0.3125,0.453125
1630678968031,-0.828125,0.3125,0.4375
1630678968062,-0.828125,0.3125,0.4375
1630678968093,-0.828125,0.3125,0.4375
1630678968125,-0.78125,0.328125,0.40625
1630678968156,-0.828125,0.296875,0.46875
1630678968187,-0.828125,0.296875,0.453125
1630678968218,-0.828125,0.296875,0.453125
1630678968250,-0.84375,0.3125,0.453125
1630678968281,-0.828125,0.3125,0.46875
1630678968312,-0.8125,0.3125,0.453125
1630678968343,-0.828125,0.328125,0.453125
1630678968375,-0.84375,0.3125,0.4375
1630678968406,-0.828125,0.3125,0.4375
1630678968437,-0.828125,0.3125,0.453125
1630678968468,-0.828125,0.3125,0.453125
1630678968500,-0.828125,0.328125,0.4375
1630678968531,-0.84375,0.328125,0.4375
1630678968562,-0.859375,0.328125,0.4375
1630678968593,-0.828125,0.328125,0.4375
1630678968625,-0.8125,0.328125,0.4375
1630678968656,-0.84375,0.34375,0.4375
1630678968687,-0.84375,0.328125,0.453125
1630678968718,-0.828125,0.3125,0.453125
1630678968750,-0.828125,0.3125,0.453125
1630678968781,-0.828125,0.3125,0.453125
1630678968812,-0.828125,0.296875,0.453125
1630678968843,-0.84375,0.296875,0.453125
1630678968875,-0.84375,0.296875,0.453125
1630678968906,-0.828125,0.3125,0.453125
1630678968937,-0.828125,0.3125,0.453125
1630678968968,-0.828125,0.3125,0.4375
1630678969000,-0.828125,0.328125,0.4375
1630678969031,-0.796875,0.34375,0.40625
1630678969062,-0.84375,0.328125,0.453125
1630678969093,-0.84375,0.3125,0.453125
1630678969125,-0.828125,0.3125,0.4375
1630678969156,-0.84375,0.296875,0.453125
1630678969187,-0.84375,0.296875,0.453125
1630678969218,-0.84375,0.28125,0.453125
1630678969250,-0.84375,0.28125,0.453125
1630678969281,-0.84375,0.296875,0.4375
1630678969312,-0.828125,0.296875,0.453125
1630678969343,-0.8125,0.3125,0.484375
1630678969375,-0.78125,0.328125,0.53125
1630678969406,-0.765625,0.3125,0.53125
1630678969437,-0.8125,0.328125,0.46875
1630678969468,-0.828125,0.328125,0.4375
1630678969500,-0.828125,0.328125,0.453125
1630678969531,-0.8125,0.328125,0.484375
1630678969562,-0.796875,0.3125,0.484375
1630678969593,-0.8125,0.328125,0.5
1630678969625,-0.828125,0.328125,0.46875
1630678969656,-0.828125,0.34375,0.46875
1630678969687,-0.796875,0.3125,0.46875
1630678969718,-0.8125,0.328125,0.46875
1630678969750,-0.828125,0.328125,0.46875
1630678969781,-0.828125,0.3125,0.453125
1630678969812,-0.8125,0.296875,0.453125
1630678969843,-0.796875,0.3125,0.5
1630678969875,-0.78125,0.328125,0.53125
1630678969906,-0.78125,0.328125,0.53125
1630678969937,-0.78125,0.328125,0.53125
1630678969968,-0.78125,0.328125,0.515625
1630678970000,-0.796875,0.328125,0.515625
1630678970031,-0.796875,0.328125,0.5
1630678970062,-0.78125,0.328125,0.515625
1630678970093,-0.78125,0.328125,0.515625
1630678970125,-0.78125,0.328125,0.5
1630678970156,-0.796875,0.328125,0.515625
1630678970187,-0.78125,0.328125,0.515625
1630678970218,-0.78125,0.328125,0.515625
1630678970250,-0.796875,0.328125,0.515625
1630678970281,-0.796875,0.328125,0.515625
1630678970312,-0.796875,0.328125,0.515625
1630678970343,-0.78125,0.3125,0.53125
1630678970375,-0.765625,0.3125,0.546875
1630678970406,-0.796875,0.296875,0.515625
1630678970437,-0.796875,0.296875,0.515625
1630678970468,-0.765625,0.3125,0.515625
1630678970500,-0.78125,0.328125,0.546875
1630678970531,-0.78125,0.3125,0.546875
1630678970562,-0.78125,0.3125,0.515625
1630678970593,-0.78125,0.3125,0.515625
1630678970625,-0.78125,0.328125,0.53125
1630678970656,-0.78125,0.328125,0.515625
1630678970687,-0.765625,0.3125,0.515625
1630678970718,-0.796875,0.328125,0.515625
1630678970750,-0.765625,0.328125,0.53125
1630678970781,-0.78125,0.328125,0.53125
1630678970812,-0.78125,0.328125,0.546875
1630678970843,-0.765625,0.328125,0.546875
1630678970875,-0.75,0.34375,0.546875
1630678970906,-0.75,0.34375,0.53125
1630678970937,-0.765625,0.34375,0.546875
1630678970968,-0.765625,0.359375,0.546875
1630678971000,-0.765625,0.34375,0.546875
1630678971031,-0.75,0.34375,0.53125
1630678971062,-0.765625,0.34375,0.53125
1630678971093,-0.75,0.34375,0.546875
1630678971125,-0.75,0.34375,0.53125
1630678971156,-0.75,0.34375,0.53125
1630678971187,-0.765625,0.359375,0.53125
1630678971218,-0.796875,0.359375,0.546875
1630678971250,-0.765625,0.359375,0.578125
1630678971281,-0.71875,0.3125,0.546875
1630678971312,-0.765625,0.328125,0.53125
1630678971343,-0.765625,0.34375,0.53125
1630678971375,-0.75,0.34375,0.546875
1630678971406,-0.765625,0.34375,0.546875
1630678971437,-0.765625,0.34375,0.546875
1630678971468,-0.765625,0.34375,0.546875
1630678971500,-0.765625,0.34375,0.546875
1630678971531,-0.75,0.328125,0.546875
1630678971562,-0.765625,0.34375,0.546875
1630678971593,-0.765625,0.34375,0.546875
1630678971625,-0.765625,0.34375,0.546875
1630678971656,-0.765625,0.34375,0.546875
1630678971687,-0.734375,0.34375,0.5625
1630678971718,-0.75,0.34375,0.5625
1630678971750,-0.75,0.34375,0.546875
1630678971781,-0.75,0.359375,0.546875
1630678971812,-0.75,0.359375,0.546875
1630678971843,-0.75,0.359375,0.53125
1630678971875,-0.734375,0.359375,0.546875
1630678971906,-0.75,0.359375,0.5625
1630678971937,-0.734375,0.359375,0.546875
1630678971968,-0.75,0.359375,0.546875
1630678972000,-0.765625,0.375,0.53125
1630678972031,-0.75,0.375,0.546875
1630678972062,-0.734375,0.359375,0.5625
1630678972093,-0.765625,0.34375,0.53125
1630678972125,-0.78125,0.34375,0.515625
1630678972156,-0.765625,0.34375,0.53125
1630678972187,-0.765625,0.34375,0.515625
1630678972218,-0.796875,0.359375,0.5
1630678972250,-0.765625,0.34375,0.53125
1630678972281,-0.75,0.34375,0.546875
1630678972312,-0.78125,0.3125,0.5
1630678972343,-0.796875,0.328125,0.5
1630678972375,-0.8125,0.328125,0.484375
1630678972406,-0.828125,0.34375,0.46875
1630678972437,-0.75,0.265625,0.46875
1630678972468,-0.8125,0.359375,0.5
1630678972500,-0.8125,0.34375,0.484375
1630678972531,-0.78125,0.328125,0.484375
1630678972562,-0.8125,0.34375,0.484375
1630678972593,-0.828125,0.359375,0.484375
1630678972625,-0.8125,0.34375,0.484375
1630678972656,-0.78125,0.328125,0.484375
1630678972687,-0.796875,0.34375,0.484375
1630678972718,-0.8125,0.34375,0.484375
1630678972750,-0.8125,0.34375,0.484375
1630678972781,-0.8125,0.34375,0.484375
1630678972812,-0.8125,0.328125,0.46875
1630678972843,-0.796875,0.328125,0.46875
1630678972875,-0.796875,0.328125,0.484375
1630678972906,-0.8125,0.328125,0.484375
1630678972937,-0.796875,0.34375,0.484375
1630678972968,-0.8125,0.328125,0.46875
1630678973000,-0.796875,0.328125,0.484375
1630678973031,-0.8125,0.328125,0.484375
1630678973062,-0.8125,0.328125,0.484375
1630678973093,-0.8125,0.328125,0.484375
1630678973125,-0.8125,0.328125,0.46875
1630678973156,-0.796875,0.328125,0.484375
1630678973187,-0.8125,0.328125,0.5
1630678973218,-0.796875,0.328125,0.484375
1630678973250,-0.8125,0.328125,0.484375
1630678973281,-0.796875,0.328125,0.5
1630678973312,-0.796875,0.328125,0.5
1630678973343,-0.796875,0.3125,0.5
1630678973375,-0.796875,0.3125,0.484375
1630678973406,-0.8125,0.328125,0.5
1630678973437,-0.796875,0.328125,0.5
1630678973468,-0.796875,0.3125,0.5
1630678973500,-0.796875,0.328125,0.5
1630678973531,-0.8125,0.328125,0.484375
1630678973562,-0.796875,0.328125,0.484375
1630678973593,-0.796875,0.328125,0.5
1630678973625,-0.796875,0.3125,0.5
1630678973656,-0.796875,0.296875,0.5
1630678973687,-0.78125,0.28125,0.46875
1630678973718,-0.828125,0.296875,0.515625
1630678973750,-0.8125,0.328125,0.53125
1630678973781,-0.765625,0.328125,0.484375
1630678973812,-0.796875,0.328125,0.484375
1630678973843,-0.828125,0.34375,0.5
1630678973875,-0.8125,0.34375,0.484375
1630678973906,-0.78125,0.328125,0.5
1630678973937,-0.796875,0.328125,0.5
1630678973968,-0.796875,0.328125,0.515625
1630678974000,-0.796875,0.3125,0.515625
1630678974031,-0.796875,0.296875,0.515625
1630678974062,-0.796875,0.296875,0.515625
1630678974093,-0.796875,0.296875,0.515625
1630678974125,-0.78125,0.3125,0.515625
1630678974156,-0.796875,0.328125,0.5
1630678974187,-0.796875,0.328125,0.5
1630678974218,-0.796875,0.328125,0.515625
1630678974250,-0.796875,0.328125,0.5
1630678974281,-0.796875,0.328125,0.5
1630678974312,-0.796875,0.328125,0.5
1630678974343,-0.796875,0.328125,0.5
1630678974375,-0.796875,0.3125,0.5
1630678974406,-0.796875,0.3125,0.5
1630678974437,-0.796875,0.3125,0.515625
