timestamp,ax,ay,az
1631106796187,-0.34375,0.15625,0.90625
1631106796218,-0.34375,0.15625,0.90625
1631106796250,-0.34375,0.15625,0.90625
1631106796281,-0.34375,0.15625,0.90625
1631106796312,-0.359375,0.15625,0.90625
1631106796343,-0.34375,0.15625,0.90625
1631106796375,-0.359375,0.15625,0.90625
1631106796406,-0.359375,0.15625,0.90625
1631106796437,-0.34375,0.15625,0.90625
1631106796468,-0.359375,0.15625,0.90625
1631106796500,-0.34375,0.15625,0.90625
1631106796531,-0.359375,0.15625,0.90625
1631106796562,-0.34375,0.15625,0.90625
1631106796593,-0.359375,0.15625,0.90625
1631106796625,-0.34375,0.15625,0.90625
1631106796656,-0.34375,0.15625,0.90625
1631106796687,-0.34375,0.15625,0.90625
1631106796718,-0.359375,0.15625,0.90625
1631106796750,-0.359375,0.15625,0.90625
1631106796781,-0.359375,0.15625,0.90625
1631106796812,-0.359375,0.15625,0.90625
1631106796843,-0.359375,0.15625,0.90625
1631106796875,-0.359375,0.15625,0.90625
1631106796906,-0.359375,0.15625,0.90625
1631106796937,-0.359375,0.15625,0.90625
1631106796968,-0.359375,0.15625,0.90625
1631106797000,-0.359375,0.15625,0.90625
1631106797031,-0.34375,0.15625,0.90625
1631106797062,-0.359375,0.15625,0.90625
1631106797093,-0.359375,0.15625,0.90625
1631106797125,-0.359375,0.15625,0.90625
1631106797156,-0.34375,0.15625,0.90625
1631106797187,-0.34375,0.15625,0.90625
1631106797218,-0.34375,0.15625,0.90625
1631106797250,-0.34375,0.15625,0.90625
1631106797281,-0.34375,0.15625,0.90625
1631106797312,-0.34375,0.15625,0.90625
1631106797343,-0.359375,0.15625,0.90625
1631106797375,-0.34375,0.15625,0.90625
1631106797406,-0.34375,0.15625,0.90625
1631106797437,-0.359375,0.15625,0.90625
1631106797468,-0.359375,0.15625,0.90625
1631106797500,-0.359375,0.15625,0.90625
1631106797531,-0.359375,0.15625,0.90625
1631106797562,-0.34375,0.15625,0.90625
1631106797593,-0.34375,0.15625,0.90625
1631106797625,-0.34375,0.15625,0.90625
1631106797656,-0.328125,0.15625,0.90625
1631106797687,-0.34375,0.171875,0.890625
1631106797718,-0.359375,0.15625,0.890625
1631106797750,-0.359375,0.15625,0.875
1631106797781,-0.359375,0.15625,0.921875
1631106797812,-0.375,0.15625,0.9375
1631106797843,-0.359375,0.15625,0.90625
1631106797875,-0.390625,0.140625,0.890625
1631106797906,-0.390625,0.15625,0.890625
1631106797937,-0.359375,0.15625,0.90625
1631106797968,-0.328125,0.140625,0.90625
1631106798000,-0.34375,0.140625,0.921875
1631106798031,-0.390625,0.140625,0.875
1631106798062,-0.375,0.15625,0.90625
1631106798093,-0.328125,0.109375,0.90625
1631106798125,-0.328125,0.140625,0.90625
1631106798156,-0.40625,0.15625,0.90625
1631106798187,-0.40625,0.15625,0.875
1631106798218,-0.375,0.140625,0.890625
1631106798250,-0.3125,0.15625,0.921875
1631106798281,-0.3125,0.15625,0.90625
1631106798312,-0.40625,0.15625,0.890625
1631106798343,-0.390625,0.171875,0.890625
1631106798375,-0.34375,0.15625,0.890625
1631106798406,-0.390625,0.15625,0.890625
1631106798437,-0.40625,0.140625,0.875
1631106798468,-0.4375,0.140625,0.828125
1631106798500,-0.53125,0.125,0.75
1631106798531,-0.40625,0.1875,0.890625
1631106798562,-0.109375,0.1875,1.03125
1631106798593,-0.25,0.203125,0.953125
1631106798625,-0.53125,0.203125,0.84375
1631106798656,-0.359375,0.171875,0.921875
1631106798687,-0.359375,0.203125,0.9375
1631106798718,-0.359375,0.203125,0.890625
1631106798750,-0.359375,0.21875,0.90625
1631106798781,-0.390625,0.21875,0.890625
1631106798812,-0.375,0.203125,0.90625
1631106798843,-0.34375,0.203125,0.90625
1631106798875,-0.34375,0.203125,0.921875
1631106798906,-0.34375,0.203125,0.90625
1631106798937,-0.375,0.203125,0.890625
1631106798968,-0.40625,0.1875,0.84375
1631106799000,-0.40625,0.1875,0.859375
1631106799031,-0.40625,0.1875,0.859375
1631106799062,-0.40625,0.171875,0.875
1631106799093,-0.390625,0.1875,0.875
1631106799125,-0.390625,0.1875,0.890625
1631106799156,-0.40625,0.171875,0.875
1631106799187,-0.40625,0.171875,0.875
1631106799218,-0.40625,0.171875,0.875
1631106799250,-0.40625,0.171875,0.875
1631106799281,-0.40625,0.171875,0.875
1631106799312,-0.40625,0.171875,0.875
1631106799343,-0.40625,0.171875,0.875
1631106799375,-0.40625,0.171875,0.875
1631106799406,-0.40625,0.171875,0.875
1631106799437,-0.40625,0.1875,0.875
1631106799468,-0.40625,0.1875,0.875
1631106799500,-0.40625,0.1875,0.875
1631106799531,-0.40625,0.171875,0.875
1631106799562,-0.40625,0.171875,0.875
1631106799593,-0.40625,0.171875,0.875
1631106799625,-0.40625,0.171875,0.875
1631106799656,-0.40625,0.171875,0.875
1631106799687,-0.40625,0.171875,0.890625
1631106799718,-0.40625,0.171875,0.875
1631106799750,-0.40625,0.171875,0.875
1631106799781,-0.40625,0.171875,0.875
1631106799812,-0.40625,0.171875,0.890625
1631106799843,-0.40625,0.171875,0.875
1631106799875,-0.40625,0.171875,0.875
1631106799906,-0.40625,0.171875,0.890625
1631106799937,-0.40625,0.171875,0.875
1631106799968,-0.40625,0.171875,0.890625
1631106800000,-0.390625,0.1875,0.890625
1631106800031,-0.390625,0.171875,0.890625
1631106800062,-0.390625,0.171875,0.875
1631106800093,-0.390625,0.171875,0.890625
1631106800125,-0.390625,0.171875,0.890625
1631106800156,-0.390625,0.171875,0.890625
1631106800187,-0.390625,0.171875,0.890625
1631106800218,-0.390625,0.171875,0.890625
1631106800250,-0.390625,0.171875,0.890625
1631106800281,-0.390625,0.171875,0.890625
1631106800312,-0.390625,0.171875,0.890625
1631106800343,-0.390625,0.171875,0.890625
1631106800375,-0.390625,0.171875,0.890625
1631106800406,-0.390625,0.171875,0.890625
1631106800437,-0.390625,0.171875,0.890625
1631106800468,-0.390625,0.171875,0.890625
1631106800500,-0.390625,0.171875,0.890625
1631106800531,-0.390625,0.171875,0.890625
1631106800562,-0.390625,0.171875,0.890625
1631106800593,-0.390625,0.171875,0.890625
1631106800625,-0.390625,0.171875,0.890625
1631106800656,-0.375,0.171875,0.890625
1631106800687,-0.375,0.171875,0.890625
1631106800718,-0.390625,0.171875,0.890625
1631106800750,-0.375,0.171875,0.890625
1631106800781,-0.375,0.171875,0.890625
1631106800812,-0.390625,0.171875,0.890625
1631106800843,-0.375,0.171875,0.890625
1631106800875,-0.390625,0.171875,0.890625
1631106800906,-0.390625,0.171875,0.890625
1631106800937,-0.375,0.171875,0.890625
1631106800968,-0.375,0.171875,0.890625
1631106801000,-0.375,0.171875,0.890625
1631106801031,-0.390625,0.171875,0.890625
1631106801062,-0.390625,0.171875,0.890625
1631106801093,-0.375,0.171875,0.890625
1631106801125,-0.390625,0.171875,0.890625
1631106801156,-0.375,0.171875,0.890625
1631106801187,-0.375,0.171875,0.890625
1631106801218,-0.375,0.171875,0.890625
1631106801250,-0.390625,0.171875,0.890625
1631106801281,-0.390625,0.171875,0.890625
1631106801312,-0.390625,0.171875,0.890625
1631106801343,-0.375,0.171875,0.890625
1631106801375,-0.390625,0.171875,0.890625
1631106801406,-0.390625,0.171875,0.890625
1631106801437,-0.375,0.171875,0.890625
1631106801468,-0.390625,0.171875,0.890625
1631106801500,-0.390625,0.171875,0.890625
1631106801531,-0.390625,0.171875,0.890625
1631106801562,-0.390625,0.171875,0.890625
1631106801593,-0.390625,0.171875,0.890625
1631106801625,-0.390625,0.171875,0.890625
1631106801656,-0.390625,0.171875,0.890625
1631106801687,-0.375,0.171875,0.890625
1631106801718,-0.375,0.171875,0.890625
1631106801750,-0.390625,0.171875,0.890625
1631106801781,-0.390625,0.171875,0.890625
1631106801812,-0.390625,0.171875,0.890625
1631106801843,-0.390625,0.171875,0.890625
1631106801875,-0.375,0.171875,0.890625
1631106801906,-0.375,0.171875,0.890625
1631106801937,-0.390625,0.171875,0.875
1631106801968,-0.390625,0.171875,0.890625
1631106802000,-0.390625,0.171875,0.890625
1631106802031,-0.390625,0.171875,0.890625
1631106802062,-0.390625,0.171875,0.890625
1631106802093,-0.375,0.171875,0.890625
1631106802125,-0.375,0.171875,0.890625
1631106802156,-0.375,0.171875,0.890625
1631106802187,-0.390625,0.171875,0.890625
1631106802218,-0.390625,0.171875,0.890625
1631106802250,-0.375,0.171875,0.890625
1631106802281,-0.375,0.171875,0.890625
1631106802312,-0.390625,0.171875,0.890625
1631106802343,-0.390625,0.171875,0.890625
1631106802375,-0.375,0.171875,0.890625
1631106802406,-0.375,0.171875,0.890625
1631106802437,-0.390625,0.171875,0.890625
1631106802468,-0.390625,0.171875,0.890625
1631106802500,-0.375,0.171875,0.890625
1631106802531,-0.390625,0.171875,0.890625
1631106802562,-0.390625,0.171875,0.890625
1631106802593,-0.375,0.171875,0.890625
1631106802625,-0.375,0.171875,0.890625
1631106802656,-0.390625,0.171875,0.890625
1631106802687,-0.375,0.171875,0.890625
1631106802718,-0.390625,0.171875,0.890625
1631106802750,-0.390625,0.171875,0.890625
1631106802781,-0.390625,0.171875,0.890625
1631106802812,-0.390625,0.171875,0.890625
1631106802843,-0.375,0.171875,0.890625
1631106802875,-0.390625,0.171875,0.890625
1631106802906,-0.390625,0.171875,0.890625
1631106802937,-0.375,0.171875,0.890625
1631106802968,-0.390625,0.171875,0.890625
1631106803000,-0.390625,0.171875,0.890625
1631106803031,-0.390625,0.171875,0.890625
1631106803062,-0.390625,0.171875,0.890625
1631106803093,-0.375,0.171875,0.890625
1631106803125,-0.390625,0.171875,0.890625
1631106803156,-0.375,0.171875,0.890625
1631106803187,-0.390625,0.171875,0.890625
1631106803218,-0.390625,0.171875,0.890625
1631106803250,-0.390625,0.171875,0.890625
1631106803281,-0.390625,0.171875,0.890625
1631106803312,-0.375,0.171875,0.890625
1631106803343,-0.390625,0.171875,0.890625
1631106803375,-0.390625,0.171875,0.890625
1631106803406,-0.390625,0.171875,0.890625
1631106803437,-0.390625,0.171875,0.890625
1631106803468,-0.390625,0.171875,0.890625
1631106803500,-0.359375,0.171875,0.90625
1631106803531,-0.375,0.171875,0.890625
1631106803562,-0.359375,0.171875,0.890625
1631106803593,-0.375,0.171875,0.890625
1631106803625,-0.34375,0.171875,0.90625
1631106803656,-0.375,0.171875,0.890625
1631106803687,-0.265625,0.171875,0.9375
1631106803718,-0.34375,0.15625,0.90625
1631106803750,-0.421875,0.171875,0.890625
1631106803781,-0.609375,0.171875,0.734375
1631106803812,-0.328125,0.171875,0.953125
1631106803843,-0.375,0.171875,0.890625
1631106803875,-0.390625,0.171875,0.875
1631106803906,-0.390625,0.171875,0.890625
1631106803937,-0.359375,0.171875,0.90625
1631106803968,-0.390625,0.171875,0.890625
1631106804000,-0.375,0.171875,0.890625
1631106804031,-0.375,0.15625,0.890625
1631106804062,-0.34375,0.15625,0.921875
1631106804093,-0.328125,0.171875,0.90625
1631106804125,-0.34375,0.171875,0.890625
1631106804156,-0.359375,0.15625,0.890625
1631106804187,-0.359375,0.171875,0.90625
1631106804218,-0.359375,0.171875,0.90625
1631106804250,-0.359375,0.171875,0.90625
1631106804281,-0.359375,0.171875,0.890625
1631106804312,-0.359375,0.15625,0.890625
1631106804343,-0.359375,0.15625,0.90625
1631106804375,-0.359375,0.171875,0.90625
1631106804406,-0.359375,0.15625,0.890625
1631106804437,-0.359375,0.171875,0.90625
1631106804468,-0.359375,0.15625,0.90625
1631106804500,-0.359375,0.171875,0.90625
1631106804531,-0.359375,0.171875,0.890625
1631106804562,-0.359375,0.171875,0.90625
1631106804593,-0.359375,0.15625,0.890625
1631106804625,-0.359375,0.15625,0.890625
1631106804656,-0.359375,0.15625,0.90625
1631106804687,-0.359375,0.15625,0.90625
